name,supporting_structure_name,description,type,status,legal_entity_type,siret,address_raw,address_housenumber,address_street,address_postcode,address_citycode,address_city,address_departement_code,address_departement_name,address_region_name,latitude,longitude,is_itinerant,itinerant_details,is_online,contact_phone_raw,contact_phone,contact_phone_details,contact_email,contact_website_url,contact_facebook_url,contact_twitter_url,contact_youtube_url,opening_hours_raw,opening_hours_osm_format,opening_hours_details,target_audience_raw,target_audience,support_access_raw,support_access,support_mode_raw,support_mode,is_free,price_details,payment_methods,labels_raw,labels,aide_mapped,francilin_id,lieu_nom,contact_nom,adresse,code_postal,commune,horaires,telephone,e_mail,site_web,aide,accessibilite,label,SIRET,thematique_principale,services,source,id_source
Centre de Culture Scientifique Atlas,,,,,,,7 rue de l'union 93400 Saint-Ouen,7,Rue de l'Union,93400,93070,Saint-Ouen-sur-Seine,93,Seine-Saint-Denis,Île-de-France,48.909922,2.33692,,,,0171866340,0171866340,,,https://atlas93.wordpress.com/,,,,"Mo-Fr 09:00-12:00,13:30-18:00","Mo-Fr 09:00-12:00,13:30-18:00",,,,,,,,,,,,,La recherche d'un emploi,115,Centre de Culture Scientifique Atlas,,7 rue de l'union,93400,Saint-Ouen,"Mo-Fr 09:00-12:00,13:30-18:00",0171866340,,https://atlas93.wordpress.com/,1,,,,3,,CD93,105
Compétences Emploi,,,,,,,10 avenue Salvador Allende 93400 Sevran,10,Avenue Salvador Allende,93270,93071,Sevran,93,Seine-Saint-Denis,Île-de-France,48.9483,2.531746,,,,0141521396,0141521396,,poleaccueil@competencesemploi.com,https://www.ville-sevran.fr/emploi-formation,,,,Mo-Fr 09:00-12:00,Mo-Fr 09:00-12:00,,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",116,Compétences Emploi,,10 avenue Salvador Allende,93400,Sevran,Mo-Fr 09:00-12:00,0141521396,poleaccueil@competencesemploi.com,https://www.ville-sevran.fr/emploi-formation,"1,2",,,,1,"111,114,115,113,112,110",CD93,123
Maison de Quartier du Landy,,,,,,,37 rue du Landy 93400 Saint-Ouen,37,Rue du Landy,93400,93070,Saint-Ouen-sur-Seine,93,Seine-Saint-Denis,Île-de-France,48.915965,2.336133,,,,0149457773,0149457773,,jluder@mairie-saint-ouen.fr,http://www.saint-ouen.fr/services-infos-pratiques/sante-et-action-sociale/136-maisons-de-quartier.html,,,,"Mo-Fr 09:00-12:30,14:00-17:30; Th 14:00-17:30","Mo-Fr 09:00-12:30,14:00-17:30; Th 14:00-17:30",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",117,Maison de Quartier du Landy,,37 rue du Landy,93400,Saint-Ouen,"Mo-Fr 09:00-12:30,14:00-17:30; Th 14:00-17:30",0149457773,jluder@mairie-saint-ouen.fr,http://www.saint-ouen.fr/services-infos-pratiques/sante-et-action-sociale/136-maisons-de-quartier.html,"1,2",,,,3,319,CD93,112
Maison de Quartier Marcel Paul,,,,,,,12 rue Charles Conrad 93400 Sevran,12,Rue Charles Conrad,93270,93071,Sevran,93,Seine-Saint-Denis,Île-de-France,48.9484,2.523805,,,,0141524840,0141524840,,sdauphin@sevrangrandparis.fr,https://www.ville-sevran.fr/maison-de-quartier-marcel-paul-beaudottes,,,,"Mo-Fr 09:00-12:00,13:30-18:00","Mo-Fr 09:00-12:00,13:30-18:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin),Les premiers pas sur internet et en informatique",118,Maison de Quartier Marcel Paul,Pierre Bouhelier directeur,12 rue Charles Conrad,93400,Sevran,"Mo-Fr 09:00-12:00,13:30-18:00",0141524840,sdauphin@sevrangrandparis.fr,https://www.ville-sevran.fr/maison-de-quartier-marcel-paul-beaudottes,"1,2,3",,,,3,"333,335,203,204,205,206,207,209,214",CD93,117
Maison de Quartier Pasteur,,,,,,,6 rue Pasteur 93400 Saint-Ouen,6,Rue Pasteur,93400,93070,Saint-Ouen-sur-Seine,93,Seine-Saint-Denis,Île-de-France,48.902985,2.327459,,,,0141663620,0141663620,,jluder@mairie-saint-ouen.fr,,,,,"Mo,We 09:00-12:00,13:30-17:30; Tu,Fr 09:00-12:00,13:30-20:00; Th 13:30-17:30","Mo,We 09:00-12:00,13:30-17:30; Tu,Fr 09:00-12:00,13:30-20:00; Th 13:30-17:30",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",119,Maison de Quartier Pasteur,Jacques Luder,6 rue Pasteur,93400,Saint-Ouen,"Mo,We 09:00-12:00,13:30-17:30; Tu,Fr 09:00-12:00,13:30-20:00; Th 13:30-17:30",0141663620,jluder@mairie-saint-ouen.fr,,"1,2",,,,3,"333,401,402,404,405,407,335",CD93,116
Médiathèque Persépolis,,,,,,,4 avenue Gabriel Péri 93400 Saint-Ouen,4,Avenue Gabriel Péri,93400,93070,Saint-Ouen-sur-Seine,93,Seine-Saint-Denis,Île-de-France,48.911472,2.333613,,,,0171863612,0171863612,,,http://www.mediatheques-plainecommune.fr/Pers%C3%A9polis,,,,"Tu,Fr 16:00-20:00; We,Sa 10:00-19:00","Tu,Fr 16:00-20:00; We,Sa 10:00-19:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",120,Médiathèque Persépolis,Noémie Cunow,4 avenue Gabriel Péri,93400,Saint-Ouen,"Tu,Fr 16:00-20:00; We,Sa 10:00-19:00",0171863612,,http://www.mediatheques-plainecommune.fr/Pers%C3%A9polis,"1,2",,,,2,"111,333,335",CD93,154
Pimms (Point Information Mediation Multi-Services),,,,,,,4 Allée la Pérouse 93400 Sevran,4,Allée la Perouse,93270,93071,Sevran,93,Seine-Saint-Denis,Île-de-France,48.946115,2.519219,,,,0182370180,0182370180,,sevran@pimms.org,https://www.maisondeservicesaupublic.fr/content/pimms-de-sevran,,,,"Mo 13:30-17:00; Tu-Fr 09:30-12:30,13:30-18:00","Mo 13:30-17:00; Tu-Fr 09:30-12:30,13:30-18:00",,,,,,,,,,,,,La recherche d'un emploi,121,Pimms (Point Information Mediation Multi-Services),,4 Allée la Pérouse,93400,Sevran,"Mo 13:30-17:00; Tu-Fr 09:30-12:30,13:30-18:00",0182370180,sevran@pimms.org,https://www.maisondeservicesaupublic.fr/content/pimms-de-sevran,1,,,,3,"203,209,212,208",CD93,144
Service Initiative Jeunesse,,,,,,,42 avenue Gabriel Péri 93400 Saint-Ouen,42,Avenue Gabriel Péri,93400,93070,Saint-Ouen-sur-Seine,93,Seine-Saint-Denis,Île-de-France,48.908966,2.332682,,,,0149481432,0149481432,,initiativesjeune@mairie-saint-ouen.fr,http://www.saint-ouen.fr/services-infos-pratiques/education/jeunesse/244-service-initiatives-jeunes.html,,,,"Mo-Fr 08:30-12:00,13:00-17:30; Sa 08:30-12:00","Mo-Fr 08:30-12:00,13:00-17:30; Sa 08:30-12:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",122,Service Initiative Jeunesse,,42 avenue Gabriel Péri,93400,Saint-Ouen,"Mo-Fr 08:30-12:00,13:00-17:30; Sa 08:30-12:00",0149481432,initiativesjeune@mairie-saint-ouen.fr,http://www.saint-ouen.fr/services-infos-pratiques/education/jeunesse/244-service-initiatives-jeunes.html,"1,2",,,,1,"110,111,112,113,114,115,201,202,203,204,205,206,207,209,215,210",CD93,115
Maison du Temps Libre / Bibliothèque Municipal,,,,,,,78 rue de Meaux 93410 Vaujours,78,Rue de Meaux,93410,93074,Vaujours,93,Seine-Saint-Denis,Île-de-France,48.934943,2.569143,,,,0149633913,0149633913,,bibliotheque@ville-vaujours.fr,http://www.vaujours.fr/Bibliotheque,,,,"Tu,Fr 13:45-18:00; We 09:45-11:45,13:45-18:30; Sa 09:45-11:45,13:45-18:00","Tu,Fr 13:45-18:00; We 09:45-11:45,13:45-18:30; Sa 09:45-11:45,13:45-18:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",123,Maison du Temps Libre / Bibliothèque Municipal,,78 rue de Meaux,93410,Vaujours,"Tu,Fr 13:45-18:00; We 09:45-11:45,13:45-18:30; Sa 09:45-11:45,13:45-18:00",0149633913,bibliotheque@ville-vaujours.fr,http://www.vaujours.fr/Bibliotheque,"1,2",,,,3,333,CD93,132
Relais Informations Jeunesse,,,,,,,6 Allée Jules Ferry 93410 Vaujours,6,Allée Jules Ferry,93410,93074,Vaujours,93,Seine-Saint-Denis,Île-de-France,48.932358,2.567373,,,,0148611023,0148611023,,contact@ville-vaujours.fr,http://www.vaujours.fr/Relais-d-Information-Jeunesse,,,,"Mo 13:30-17:00; Tu-Fr 08:30-12:00,13:30-17:00","Mo 13:30-17:00; Tu-Fr 08:30-12:00,13:30-17:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",124,Relais Informations Jeunesse,,6 Allée Jules Ferry,93410,Vaujours,"Mo 13:30-17:00; Tu-Fr 08:30-12:00,13:30-17:00",0148611023,contact@ville-vaujours.fr,http://www.vaujours.fr/Relais-d-Information-Jeunesse,"1,2",,,,1,"110,111,112,113,114,115,201,202,203,204,205,206,207,209,215,210",CD93,125
Annexe Jacques Prévert (Centre Social André Malraux),,,,,,,17 rue Jacques Prévert 93420 Villepinte,17,Rue Jacques Prévert,93420,93078,Villepinte,93,Seine-Saint-Denis,Île-de-France,48.957222,2.547193,,,,0143838958,0143838958,,espacefamilles.csam@orange.fr,http://www.csam-villepinte.org/,,,,"Mo-Sa 09:00-12:00,14:00-18:00","Mo-Sa 09:00-12:00,14:00-18:00",,,,,,,,,,,,,La recherche d'un emploi,125,Annexe Jacques Prévert (Centre Social André Malraux),,17 rue Jacques Prévert,93420,Villepinte,"Mo-Sa 09:00-12:00,14:00-18:00",0143838958,espacefamilles.csam@orange.fr,http://www.csam-villepinte.org/,1,,,,2,"203,204,205,206,208,209,212",CD93,196
Antenne François Mauriac (Centre Social André Malraux),,,,,,,3 rue François Mauriac 93420 Villepinte,3,Rue Francois Mauriac,93420,93078,Villepinte,93,Seine-Saint-Denis,Île-de-France,48.956805,2.546398,,,,0143100867,0143100867,,csamalraux@wanadoo.fr,http://www.csam-villepinte.org/,,,,"Mo-Sa 09:00-12:00,14:00-18:00","Mo-Sa 09:00-12:00,14:00-18:00",,,,,,,,,,,,,La recherche d'un emploi,126,Antenne François Mauriac (Centre Social André Malraux),,3 rue François Mauriac,93420,Villepinte,"Mo-Sa 09:00-12:00,14:00-18:00",0143100867,csamalraux@wanadoo.fr,http://www.csam-villepinte.org/,1,,,,7,"333,701 708",CD93,195
Centre Social André Malraux,,,,,,,1 avenue André Malraux 93420 Villepinte,1,Avenue André Malraux,93420,93078,Villepinte,93,Seine-Saint-Denis,Île-de-France,48.956727,2.548994,,,,0143838958,0143838958,,csamalraux@wanadoo.fr,http://www.csam-villepinte.org/,,,,"Mo-Th 13:30-16:30; Tu 09:30-11:30,13:30-19:30","Mo-Th 13:30-16:30; Tu 09:30-11:30,13:30-19:30",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin),Les premiers pas sur internet et en informatique",127,Centre Social André Malraux,Sébastien Mestre,1 avenue André Malraux,93420,Villepinte,"Mo-Th 13:30-16:30; Tu 09:30-11:30,13:30-19:30",0143838958,csamalraux@wanadoo.fr,http://www.csam-villepinte.org/,"1,2,3",,,,3,"333,335,319,321,401,404,407,205,209,708,709,710,711",CD93,133
Médiathèque - Centre Culturel Joseph Kessel,,,,,,,251 boulevard Robert Ballanger 93420 Villepinte,251,Boulevard Robert Ballanger,93420,93078,Villepinte,93,Seine-Saint-Denis,Île-de-France,48.959731,2.551508,,,,0155859633,0155859633,,mediatheque@ville-villepinte.fr,http://mediatheque.centreculturel-villepinte.fr/,,,,Tu-Fr 15:00-19:00; We 10:00-19:00; Sa 10:00-18:00,Tu-Fr 15:00-19:00; We 10:00-19:00; Sa 10:00-18:00,,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",128,Médiathèque - Centre Culturel Joseph Kessel,,251 boulevard Robert Ballanger,93420,Villepinte,Tu-Fr 15:00-19:00; We 10:00-19:00; Sa 10:00-18:00,0155859633,mediatheque@ville-villepinte.fr,http://mediatheque.centreculturel-villepinte.fr/,"1,2",,,,3,"333,401,402,404,405,407",CD93,194
Centre Socio-Culturel Clara Zetkin,,,,,,,1 avenue Jean Jaurès 93430 Villetaneuse,1,Avenue Jean Jaurès,93430,93079,Villetaneuse,93,Seine-Saint-Denis,Île-de-France,48.96454,2.344219,,,,0149989110,0149989110,,,http://www.mairie-villetaneuse.fr,,,,"Tu 09:30-12:00,13:30-18:00; We,Th 09:30-12:00,13:30-20:00; Fr 09:30-12:00,13:30-16:00","Tu 09:30-12:00,13:30-18:00; We,Th 09:30-12:00,13:30-20:00; Fr 09:30-12:00,13:30-16:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",129,Centre Socio-Culturel Clara Zetkin,,1 avenue Jean Jaurès,93430,Villetaneuse,"Tu 09:30-12:00,13:30-18:00; We,Th 09:30-12:00,13:30-20:00; Fr 09:30-12:00,13:30-16:00",0149989110,,http://www.mairie-villetaneuse.fr,"1,2",,,,3,"333,335",CD93,128
Cyber'base Emploi (Espace Mde),,,,,,,2 rue de l'université 93430 Villetaneuse,2,Rue de l'Université,93430,93079,Villetaneuse,93,Seine-Saint-Denis,Île-de-France,48.956995,2.343417,,,,0171863600,0171863600,,david.zennouche@plainecommune.com.fr,http://www.mairie-villetaneuse.fr/detail-acteur?id_acteur=134,,,,"Mo,Th 08:45-12:30,13:45-17:00","Mo,Th 08:45-12:30,13:45-17:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",130,Cyber'base Emploi (Espace Mde),David Zennouche,2 rue de l'université,93430,Villetaneuse,"Mo,Th 08:45-12:30,13:45-17:00",0171863600,david.zennouche@plainecommune.com.fr,http://www.mairie-villetaneuse.fr/detail-acteur?id_acteur=134,"1,2",,,,1,"111,203",CD93,137
Médiathèque Jean Renaudie,,,,,,,52 rue Roger Salengro 93430 Villetaneuse,52,Rue Roger Salengro,93430,93079,Villetaneuse,93,Seine-Saint-Denis,Île-de-France,48.964056,2.344133,,,,0155994882,0155994882,,,,,,,"Tu 16:00-19:00; We,Sa 10:00-13:00,14:00-18:00; Fr 16:00-18:00","Tu 16:00-19:00; We,Sa 10:00-13:00,14:00-18:00; Fr 16:00-18:00",,,,,,,,,,,,,La recherche d'un emploi,131,Médiathèque Jean Renaudie,,52 rue Roger Salengro,93430,Villetaneuse,"Tu 16:00-19:00; We,Sa 10:00-13:00,14:00-18:00; Fr 16:00-18:00",0155994882,,,1,,,,3,,CD93,136
Médiathèque Max-Paul Fouchet,,,,,,,7 rue Paul Langevin 93430 Villetaneuse,7,Rue Paul Langevin,93430,93079,Villetaneuse,93,Seine-Saint-Denis,Île-de-France,48.951745,2.341285,,,,0171863428,0171863428,,,http://www.mediatheques-plainecommune.fr/max-pol-fouchet,,,,Tu 16:00-19:00; We-Sa 14:00-18:00; Th off,Tu 16:00-19:00; We-Sa 14:00-18:00; Th off,,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin),Les premiers pas sur internet et en informatique",132,Médiathèque Max-Paul Fouchet,,7 rue Paul Langevin,93430,Villetaneuse,Tu 16:00-19:00; We-Sa 14:00-18:00; Th off,0171863428,,http://www.mediatheques-plainecommune.fr/max-pol-fouchet,"1,2,3",,,,3,,CD93,135
Médiathèque Anne Frank,,,,,,,8 avenue Ambroise Croizat 93440 Dugny,8,Avenue Ambroise Croizat,93440,93030,Dugny,93,Seine-Saint-Denis,Île-de-France,48.955385,2.416355,,,,0149341154,0149341154,,,http://www.ville-dugny.fr/vie-culturelle/la-mediatheque-anne-frank,,,,"Tu 14:00-18:00; We,Sa 10:00-12:30,14:00-18:00; Fr 14:00-19:00","Tu 14:00-18:00; We,Sa 10:00-12:30,14:00-18:00; Fr 14:00-19:00",,,,,,,,,,,,,La recherche d'un emploi,133,Médiathèque Anne Frank,,8 avenue Ambroise Croizat,93440,Dugny,"Tu 14:00-18:00; We,Sa 10:00-12:30,14:00-18:00; Fr 14:00-19:00",0149341154,,http://www.ville-dugny.fr/vie-culturelle/la-mediatheque-anne-frank,1,,,,3,,CD93,169
Maison de l'emploi,,,,,,,2 bis Quai de la Marine 93450 L'Ile-Saint-Denis,2 bis,Quai de la Marine,93450,93039,L'Île-Saint-Denis,93,Seine-Saint-Denis,Île-de-France,48.936088,2.340738,,,,0171863150,0171863150,,maimouna.dia@plainecommune.com.fr,http://www.lile-saint-denis.fr/fr/information/82654/la-maison-emploi,,,,"Mo-Th 09:00-12:30,13:30-17:30; Fr 09:00-12:30","Mo-Th 09:00-12:30,13:30-17:30; Fr 09:00-12:30",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",134,Maison de l'emploi,Maimouna Dia,2 bis Quai de la Marine,93450,L'Ile-Saint-Denis,"Mo-Th 09:00-12:30,13:30-17:30; Fr 09:00-12:30",0171863150,maimouna.dia@plainecommune.com.fr,http://www.lile-saint-denis.fr/fr/information/82654/la-maison-emploi,"1,2",,,,1,"111,114,112",CD93,74
Maison des Initiatives et de la Citoyenneté,,,,,,,1 bis rue Méchin 93450 L'Ile-Saint-Denis,1 bis,Rue Méchin,93450,93039,L'Île-Saint-Denis,93,Seine-Saint-Denis,Île-de-France,48.935712,2.339718,,,,0141681984,0141681984,,mic@lile-saint-denis.fr,,,,,"Tu,Th 09:00-12:00,13:30-18:00; We 10:00-12:00,13:30-19:00; Fr 13:30-19:00; Sa 10:00-12:00,14:00-18:00","Tu,Th 09:00-12:00,13:30-18:00; We 10:00-12:00,13:30-19:00; Fr 13:30-19:00; Sa 10:00-12:00,14:00-18:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",135,Maison des Initiatives et de la Citoyenneté,Hannan Louraoui,1 bis rue Méchin,93450,L'Ile-Saint-Denis,"Tu,Th 09:00-12:00,13:30-18:00; We 10:00-12:00,13:30-19:00; Fr 13:30-19:00; Sa 10:00-12:00,14:00-18:00",0141681984,mic@lile-saint-denis.fr,,"1,2",,,,3,"209,207,324",CD93,85
Médiathèque Elsa Triolet,,,,,,,1 ter rue Méchin 93450 L'Ile-Saint-Denis,1 ter,Rue Méchin,93450,93039,L'Île-Saint-Denis,93,Seine-Saint-Denis,Île-de-France,48.935699,2.339388,,,,0171863687,0171863687,,yvette.nzonzi@plainecommune.com.fr,http://www.mediatheques-plainecommune.fr/elsa-triolet,,,,"Tu 15:00-19:30; We,Sa 10:00-18:00; Th,Fr 15:00-18:00","Tu 15:00-19:30; We,Sa 10:00-18:00; Th,Fr 15:00-18:00",,,,,,,,,,,,,La recherche d'un emploi,136,Médiathèque Elsa Triolet,Yvette NzonziMaimouna Sall,1 ter rue Méchin,93450,L'Ile-Saint-Denis,"Tu 15:00-19:30; We,Sa 10:00-18:00; Th,Fr 15:00-18:00",0171863687,yvette.nzonzi@plainecommune.com.fr,http://www.mediatheques-plainecommune.fr/elsa-triolet,1,,,,3,"333,401,402,404,405,407,203,204,205,206,207,209,214",CD93,72
Bibliothèque Elsa Triolet,,,,,,,102 avenue Jean Lolive 93500 Pantin,102,Avenue Jean Lolive,93500,93055,Pantin,93,Seine-Saint-Denis,Île-de-France,48.892137,2.408385,,,,0183745840,0183745840,,bibliotheques.pantin@est-ensemble.fr,https://www.est-ensemble.fr/bibliotheques-de-pantin,,,,"Tu 13:00-19:00, We 10:00-12:00,14:00-18:00, Fr 10:00-19:00, Sa 10:00-13:00,14:00-18:00","Tu 13:00-19:00, We 10:00-12:00,14:00-18:00, Fr 10:00-19:00, Sa 10:00-13:00,14:00-18:00",,,,,,,,,,,,,La recherche d'un emploi,137,Bibliothèque Elsa Triolet,,102 avenue Jean Lolive,93500,Pantin,"Tu 13:00-19:00, We 10:00-12:00,14:00-18:00, Fr 10:00-19:00, Sa 10:00-13:00,14:00-18:00",0183745840,bibliotheques.pantin@est-ensemble.fr,https://www.est-ensemble.fr/bibliotheques-de-pantin,1,,,,4,"401,402,404,405,407,408",CD93,68
Bibliothèque Jules Verne,,,,,,,73 avenue Edouard Vaillant 93500 Pantin,73,Avenue Edouard Vaillant,93500,93055,Pantin,93,Seine-Saint-Denis,Île-de-France,48.901831,2.393612,,,,0183745970,0183745970,,bibliotheques.pantin@est-ensemble.fr,https://www.est-ensemble.fr/bibliotheques-de-pantin,,,,"Tu 13:00-19:00; We 10:00-12:00,14:00-18:00; Fr 13:00-19:00; Sa 10:00-13:00,14:00-18:00","Tu 13:00-19:00; We 10:00-12:00,14:00-18:00; Fr 13:00-19:00; Sa 10:00-13:00,14:00-18:00",,,,,,,,,,,,,La recherche d'un emploi,138,Bibliothèque Jules Verne,,73 avenue Edouard Vaillant,93500,Pantin,"Tu 13:00-19:00; We 10:00-12:00,14:00-18:00; Fr 13:00-19:00; Sa 10:00-13:00,14:00-18:00",0183745970,bibliotheques.pantin@est-ensemble.fr,https://www.est-ensemble.fr/bibliotheques-de-pantin,1,,,,4,"333,401,404,407,506",CD93,69
Le Lab',,,,,,,7 9 avenue Edouard Vaillant 93500 Pantin,9,Avenue Edouard Vaillant,93500,93055,Pantin,93,Seine-Saint-Denis,Île-de-France,48.8969,2.400151,,,,0149154809,0149154809,,j.sassano@ville-pantin.fr,,,,,Mo-Fr 14:00-18:00; We 12:00-20:00; Th off,Mo-Fr 14:00-18:00; We 12:00-20:00; Th off,,,,,,,,,,,,,La recherche d'un emploi,139,Le Lab',J. Sassano,7 9 avenue Edouard Vaillant,93500,Pantin,Mo-Fr 14:00-18:00; We 12:00-20:00; Th off,0149154809,j.sassano@ville-pantin.fr,,1,,,,7,"401,402,404,405,407,408,604,705,707",CD93,80
Maison de Quartier des Courtillères / Bibliothèque Romain Rolland,,,,,,,1 avenue Aimé Césaire 93500 Pantin,1,Avenue Aimé Césaire,93500,93055,Pantin,93,Seine-Saint-Denis,Île-de-France,48.913291,2.413245,,,,0149153720,0149153720,,bibliotheques.pantin@est-ensemble.fr,http://www.ville-pantin.fr/maison_de_quartier_des_courtillieres.html,,,,"Tu,Fr 13:00-19:00; We 10:00-12:00,14:00-18:00; Sa 10:00-13:00,14:00-17:00","Tu,Fr 13:00-19:00; We 10:00-12:00,14:00-18:00; Sa 10:00-13:00,14:00-17:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin),Les premiers pas sur internet et en informatique",140,Maison de Quartier des Courtillères / Bibliothèque Romain Rolland,,1 avenue Aimé Césaire,93500,Pantin,"Tu,Fr 13:00-19:00; We 10:00-12:00,14:00-18:00; Sa 10:00-13:00,14:00-17:00",0149153720,bibliotheques.pantin@est-ensemble.fr,http://www.ville-pantin.fr/maison_de_quartier_des_courtillieres.html,"1,2,3",,,,6,,CD93,183
Maison de Quartier des Quatre-Chemins,,,,,,,42 avenue Édouard Vaillant 93500 Pantin,42,Avenue Edouard Vaillant,93500,93055,Pantin,93,Seine-Saint-Denis,Île-de-France,48.900727,2.395019,,,,0149153910,0149153910,,,http://www.ville-pantin.fr/maison_de_quartier_des_quatre_chemins.html,,,,"Mo-Th 09:00-12:30,13:30-17:30; Fr 13:30-17:30","Mo-Th 09:00-12:30,13:30-17:30; Fr 13:30-17:30",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin),Les premiers pas sur internet et en informatique",141,Maison de Quartier des Quatre-Chemins,,42 avenue Édouard Vaillant,93500,Pantin,"Mo-Th 09:00-12:30,13:30-17:30; Fr 13:30-17:30",0149153910,,http://www.ville-pantin.fr/maison_de_quartier_des_quatre_chemins.html,"1,2,3",,,,3,214,CD93,186
Maison de Quartier du Haut-Pantin,,,,,,,42 rue des Pommiers 93500 Pantin,42,Rue des Pommiers,93500,93055,Pantin,93,Seine-Saint-Denis,Île-de-France,48.885623,2.41236,,,,0149154524,0149154524,,,http://www.ville-pantin.fr/maison_de_quartier_du_haut_pantin.html,,,,"Mo-Th 09:00-12:30,13:30-17:00; Fr 13:30-17:00","Mo-Th 09:00-12:30,13:30-17:00; Fr 13:30-17:00",,,,,,,,,,,,,La recherche d'un emploi,142,Maison de Quartier du Haut-Pantin,,42 rue des Pommiers,93500,Pantin,"Mo-Th 09:00-12:30,13:30-17:00; Fr 13:30-17:00",0149154524,,http://www.ville-pantin.fr/maison_de_quartier_du_haut_pantin.html,1,,,,3,214,CD93,185
Maison de Quartier Mairie-Ourcq,,,,,,,12 rue Scandicci 93500 Pantin,12,Rue Scandicci,93500,93055,Pantin,93,Seine-Saint-Denis,Île-de-France,48.891152,2.398843,,,,0149157000,0149157000,,mdqmairieourcq@ville-pantin.fr,http://www.ville-pantin.fr/maison_de_quartier_mairie_ourcq.html,,,,"Mo-Th 09:00-12:30,14:00-18:00; Fr 14:00-18:00","Mo-Th 09:00-12:30,14:00-18:00; Fr 14:00-18:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin),Les premiers pas sur internet et en informatique",143,Maison de Quartier Mairie-Ourcq,,12 rue Scandicci,93500,Pantin,"Mo-Th 09:00-12:30,14:00-18:00; Fr 14:00-18:00",0149157000,mdqmairieourcq@ville-pantin.fr,http://www.ville-pantin.fr/maison_de_quartier_mairie_ourcq.html,"1,2,3",,,,2,214,CD93,184
Bibliothèque Alphonse Daudet,,,,,,,23 avenue Henri Simon 93600 Aulnay-sous-Bois,23,Avenue Henri Simon,93600,93005,Aulnay-sous-Bois,93,Seine-Saint-Denis,Île-de-France,48.947492,2.50491,,,,0148669880,0148669880,,tfourmeux@aulnay-sous-bois.com,http://reseaudesbibliotheques.aulnay-sous-bois.fr,,,,"Tu 14:00-18:00, We 10:00-12:30,13:30-18:00, Fr 14:00-19:00, Sa 10:00-12:30,13:30-17:30","Tu 14:00-18:00, We 10:00-12:30,13:30-18:00, Fr 14:00-19:00, Sa 10:00-12:30,13:30-17:30",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",144,Bibliothèque Alphonse Daudet,Thomas Fourmeux coordinateur réseau bibliothèques,23 avenue Henri Simon,93600,Aulnay-sous-Bois,"Tu 14:00-18:00, We 10:00-12:30,13:30-18:00, Fr 14:00-19:00, Sa 10:00-12:30,13:30-17:30",0148669880,tfourmeux@aulnay-sous-bois.com,http://reseaudesbibliotheques.aulnay-sous-bois.fr,"1,2",,,,5,"519,601,602",CD93,142
Bibliothèque Dumont,,,,,,,12 boulevard Galliéni 93600 Aulnay-sous-Bois,12,Boulevard du Général Galliéni,93600,93005,Aulnay-sous-Bois,93,Seine-Saint-Denis,Île-de-France,48.930452,2.496003,,,,0148794189,0148794189,,tfourmeux@aulnay-sous-bois.com,http://reseaudesbibliotheques.aulnay-sous-bois.fr,,,,"Tu 14:00-19:00, We 10:00-12:30,13:30-18:00, Sa 14:00-18:00, Su 10:00-17:30","Tu 14:00-19:00, We 10:00-12:30,13:30-18:00, Sa 14:00-18:00, Su 10:00-17:30",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",145,Bibliothèque Dumont,Thomas Fourmeux,12 boulevard Galliéni,93600,Aulnay-sous-Bois,"Tu 14:00-19:00, We 10:00-12:30,13:30-18:00, Sa 14:00-18:00, Su 10:00-17:30",0148794189,tfourmeux@aulnay-sous-bois.com,http://reseaudesbibliotheques.aulnay-sous-bois.fr,"1,2",,,,3,"333,335,205",CD93,147
