rh_id,n_ref,statut_infos,departement,ville,code_commune,nom,structure_porteuse,code_postal,adresse,adresse_suite,adresse_full,geo_lat,geo_lon,nature_juridique,type_lieu,rattachement,tel_structure,email_structure,site_internet,lundi,mardi,mercredi,jeudi,vendredi,samedi,dimanche,horaires_semaine,date_maj,public_toutes_actions,conditions_acces_toutes_actions,type_mediation_1,public_si_different_1,conditions_acces_si_diff_1,presta_mediation_1,bloc_mediation_1,type_mediation_2,public_si_different_2,conditions_acces_si_diff_2,presta_mediation_2,bloc_mediation_2,type_mediation_3,public_si_different_3,conditions_acces_si_diff_3,presta_mediation_3,bloc_mediation_3,type_mediation_4,public_si_different_4,conditions_acces_si_diff_4,presta_mediation_4,bloc_mediation_4,type_mediation_5,public_si_different_5,conditions_acces_si_diff_5,presta_mediation_5,bloc_mediation_5,code_label,label_full,wifi,precisions,lat,lon,codes_types_mediations,codes_publics,codes_thematiques,code_departement
RH_fiche_295_,,,31,Toulouse,,Mediatheque Empalot,,31400.0,40 avenue jean moulin,,40 avenue jean moulin 31400 Toulouse,nan,,,,Mairie,,,,,,,,,,,,Decembre 2019,,,ORD,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,SENS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,COMP,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,43.578868,1.4415950000000002,ORD-SENS-COMP,,,=31=
RH_fiche_296_,,,31,Toulouse,,maison des citoyennetes Niel,,31400.0,81 rue saint roch,,81 rue saint roch 31400 Toulouse,nan,,,,Mairie,,,,,,,,,,,,Decembre 2019,,,ORD,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,,,,,,43.578796000000004,1.44655,ORD,,,=31=
RH_fiche_297_,,,31,Toulouse,,Bibliotheque Mediatheque Rangueil,,31400.0,19 rue claude forbin,,19 rue claude forbin 31400 Toulouse,nan,,,,Mairie,,,,,,,,,,,,Decembre 2019,,,ORD,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,,,,,,43.574867,1.463951,ORD,,,=31=
RH_fiche_298_,,,31,Toulouse,,Bib' Insa,,31400.0,135 avenue de rangueil,,135 avenue de rangueil 31400 Toulouse,nan,,,,,,,,,,,,,,,,Decembre 2019,,,ORD,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,,,,,,43.569183,1.466106,ORD,,,=31=
RH_fiche_299_,,,31,Toulouse,,Bibliotheque Universitaire de Sciences,,31400.0,118 rte de narbonne,,118 rte de narbonne 31400 Toulouse,nan,,,,,,,,,,,,,,,,Decembre 2019,,,ORD,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,,,,,,43.561566,1.4630290000000001,ORD,,,=31=
RH_fiche_300_,,,31,Toulouse,,Avenir Nouvelle maison des chomeurs,,31400.0,115 rue bonnat,,115 rue bonnat 31400 Toulouse,nan,,Association,association,Association,05 34 31 33 11,avenir.toulouse@wanadoo.fr,https://maisondeschomeurs.org,9h-12h,9h-12h,9h-12h,9h-12h,9h-12h,,,<p><br><ul><li>lundi : 9h-12h</li><li>mardi : 9h-12h</li><li>mercredi : 9h-12h</li><li>jeudi : 9h-12h</li><li>vendredi : 9h-12h</li></ul></p>,Decembre 2019,,,ORDM,TP,tous les matins,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : tous les matins</li></ul></p>,ACCDS,,Sur rendez-vous,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : Sur rendez-vous</li></ul></p>,SENS,,1 fois par mois,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : 1 fois par mois</li></ul></p>,COMP,,Sur inscription,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : Sur inscription</li></ul></p>,,,,,,EPN-TL-APTIC,Espace Public Numérique - Tiers lieu - APTIC,Oui,,43.581165000000006,1.4576799999999999,ORDM-ACCDS-SENS-COMP,TP,,=31=
RH_fiche_301_,,,31,Toulouse,,Maison Des Solidarités Empalot,,31400.0,32 allée henri sellier,,32 allée henri sellier 31400 Toulouse,nan,,Collectivités,,Conseil Départemental,05 61 14 76 00,,,,,,,,,,,Decembre 2019,,,ORDM,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,ACCDA,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,43.577351,1.43808,ORDM-ACCDA,,,=31=
RH_fiche_302_,,,31,Toulouse,,Centre social Jean Moulin / Empalot (CAF),,31400.0,38 avenue jean moulin,,38 avenue jean moulin 31400 Toulouse,nan,,,,FIGO Centre social,05 34 31 94 42,,https://www.facebook.com/cs.empalot/,8h30 - 17h30,8h30 - 17h30,8h30 - 17h30,8h30 - 17h30,8h30 - 17h30,8h30 - 17h30,,<p><br><ul><li>lundi : 8h30 - 17h30</li><li>mardi : 8h30 - 17h30</li><li>mercredi : 8h30 - 17h30</li><li>jeudi : 8h30 - 17h30</li><li>vendredi : 8h30 - 17h30</li><li>samedi : 8h30 - 17h30</li></ul></p>,Decembre 2019,TP,Libre,ORDM,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,ACCDS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,SENS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,ORDM,ALL,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,43.579108000000005,1.4416950000000002,ORDM-ACCDS-SENS-ORDM,TP-ALL,,=31=
RH_fiche_303_,,,31,Toulouse,,Mission Locale Empalot,,31400.0,1 place commerciale,,1 place commerciale 31400 Toulouse,nan,,,,Mairie,,,www.mltoulouse.org,,,,,,,,,Decembre 2019,,,ORDM,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,ACCDA,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,43.613548,1.460993,ORDM-ACCDA,,,=31=
RH_fiche_304_,,,31,Toulouse,,Pole emploi St Michel,,31400.0,2 avenue de l'urss,,2 avenue de l'urss 31400 Toulouse,nan,,,,Pôle Emploi,,,,,,,,,,,,Decembre 2019,,,ORDM,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,ACCDA,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,SENS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,43.583959,1.448217,ORDM-ACCDA-SENS,,,=31=
RH_fiche_305_,,,31,Toulouse,,Pole emploi La plaine,,31400.0,1 impasse rene couzinet,,1 impasse rene couzinet 31400 Toulouse,nan,,,,Pôle Emploi,,,,,,,,,,,,Decembre 2019,,,ORDM,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,ACCDA,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,SENS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,43.582803999999996,1.492372,ORDM-ACCDA-SENS,,,=31=
RH_fiche_306_,,,31,Toulouse,,Rangueil club de prevention,,31400.0,34 avenue de Rangueil,,34 avenue de Rangueil 31400 Toulouse,nan,,,,Collectivites,,,,,,,,,,,,Decembre 2019,,,ORDM,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,ACCDA,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,43.576559,1.4546540000000001,ORDM-ACCDA,,,=31=
RH_fiche_307_,,,31,Toulouse,,Centre Epide,,31400.0,3 avenue du professeurue Joseph Ducuing,,3 avenue du professeurue Joseph Ducuing 31400 Toulouse,nan,,,,,05 81 60 89 89,,www.epide.fr,,,,,,,,,Decembre 2019,,,ORDM,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,COMP,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,ACCDA,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,SENS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,43.584584,1.465203,ORDM-COMP-ACCDA-SENS,,,=31=
RH_fiche_308_,,,31,Toulouse,,Rectorat,,31400.0,75 rue saint roch,,75 rue saint roch 31400 Toulouse,nan,,,,Rectorat,,,,,,,,,,,,Decembre 2019,,,ORDM,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,,,,,,43.578426,1.447024,ORDM,,,=31=
RH_fiche_309_,,,31,Toulouse,,MJC du Pont des demoiselles,,31400.0,,,31400 Toulouse,nan,,Association,,Association,,,,,,,,,,,,Decembre 2019,,,COMP,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,COMP,,,=31=
RH_fiche_310_,,,31,Toulouse,,Relai 2A (association Le relai),,31400.0,15 rue du japon,,15 rue du japon 31400 Toulouse,nan,,Association,,Association,,,,,,,,,,,,Decembre 2019,,,COMP,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,ACCDA,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,43.590454,1.4583700000000002,COMP-ACCDA,,,=31=
RH_fiche_311_,,,31,Toulouse,,GRETA,,31400.0,3 rue andré daste,,3 rue andré daste 31400 Toulouse,nan,,Entreprise,,Entreprise,,,,,,,,,,,,Decembre 2019,,,COMP,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,,,,,,43.58155,1.439351,COMP,,,=31=
RH_fiche_312_,,,31,Toulouse,,Ligue de l'enseignement,,31400.0,,,31400 Toulouse,nan,,Association,,Association,,,,,,,,,,,,Decembre 2019,,,SENS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,COMP,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,SENS-COMP,,,=31=
RH_fiche_313_,,,31,Toulouse,,La main à la pate,,31400.0,62 rue de Nîmes,,62 rue de Nîmes 31400 Toulouse,nan,,Association,,Association,,,,,,,,,,,,Decembre 2019,,,ACCDS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,,,,,,43.575317999999996,1.465174,ACCDS,,,=31=
RH_fiche_314_,,,31,Toulouse,,Generations solidaires,,31400.0,30 avenue jean moulin,,30 avenue jean moulin 31400 Toulouse,nan,,Association,,Association,,,,,,,,,,,,Decembre 2019,,,ACCDS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,ACCN,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,43.580927,1.441941,ACCDS-ACCN,,,=31=
RH_fiche_315_,,,31,Toulouse,,ASTRONEF,,31400.0,3 place des avions,,3 place des avions 31400 Toulouse,nan,,Association,,Association,05 61 52 90 70,,,,,,,,,,,Decembre 2019,,,ACCDS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,ACCN,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,43.57692,1.459985,ACCDS-ACCN,,,=31=
RH_fiche_316_,,,31,Toulouse,,ASEER,,31400.0,38 avenue jean moulin,,38 avenue jean moulin 31400 Toulouse,nan,,Association,,Association,05 61 14 26 12,aseer@laposte.net,,,,,,,,,,Decembre 2019,,,ACCDS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,,,,,,43.579108000000005,1.4416950000000002,ACCDS,,,=31=
RH_fiche_317_,,,31,Toulouse,,Centre annexe Empalot,,31400.0,10 rue jean paul blanchard,,10 rue jean paul blanchard 31400 Toulouse,nan,,,,Conseil Départemental,05 61 14 94 20,,,,,,,,,,,Decembre 2019,,,ACCDA,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,,,,,,43.588288,1.447981,ACCDA,,,=31=
RH_fiche_318_,,,31,Toulouse,,Maison Des Solidarités Rangueil,,31400.0,39 rue camille desmoullins,,39 rue camille desmoullins 31400 Toulouse,nan,,,,Conseil Départemental,,,,,,,,,,,,Decembre 2019,,,ACCDA,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,,,,,,43.581596000000005,1.4533969999999998,ACCDA,,,=31=
RH_fiche_319_,,,31,Toulouse,,Maison Des Solidarités Pont des demoiselles,,31400.0,,,31400 Toulouse,nan,,,,Conseil Départemental,,,,,,,,,,,,Decembre 2019,,,ACCDA,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,ACCDA,,,=31=
RH_fiche_320_,,,31,Toulouse,,AIFOMEJ,,31400.0,5 impasse des hérons,,5 impasse des hérons 31400 Toulouse,nan,,Association,,Association,05 61 53 52 34,,,,,,,,,,,Decembre 2019,,,ACCN,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,ACCDS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,43.57568,1.437123,ACCN-ACCDS,,,=31=
RH_fiche_321_,,,31,Toulouse,,Karavan,,31400.0,,,31400 Toulouse,nan,,Association,,Association,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_322_,,,31,Toulouse,,CIDFF,,31400.0,95 grande rue st michel,,95 grande rue st michel 31400 Toulouse,nan,,Association,,Association,05 34 31 23 31,cidff31@cdiff31.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.588909,1.445984,,,,=31=
RH_fiche_323_,,,31,Toulouse,,Empalot Services,,31400.0,,,31400 Toulouse,nan,,Association,,Association,,toulouse-empalot@cnlrq.org,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_324_,,,31,Toulouse,,Restos du coeur,,31400.0,286 rte de revel,,286 rte de revel 31400 Toulouse,nan,,Association,,Association,09 83 98 46 19,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.565954999999995,1.510915,,,,=31=
RH_fiche_325_,,,31,Toulouse,,Emmaüs Agir,,31400.0,43 avenue de l'URSS,,43 avenue de l'URSS 31400 Toulouse,nan,,Association,,Association,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.581551,1.448801,,,,=31=
RH_fiche_326_,,,31,Toulouse,,Maison Des Solidarités Montaudran,,31400.0,,,31400 Toulouse,nan,,,,Conseil Départemental,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_327_,,,31,Toulouse,,Mairie de quartier Pont des Demoiselles,,31400.0,,,31400 Toulouse,nan,,,,Mairie,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_328_,,,31,Toulouse,,Maison de quartier rangueil/centre social,,31400.0,,,31400 Toulouse,nan,,,,Mairie,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_329_,,,31,Toulouse,,Bibliotheque des ponts des demoiselles,,31400.0,63 bis avenue st exupery,,63 bis avenue st exupery 31400 Toulouse,nan,,,,Mairie,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.585621,1.465934,,,,=31=
RH_fiche_330_,,,31,Toulouse,,Cosmopolitaine,,31400.0,,,31400 Toulouse,nan,,Association,,Association,,contact@cosmopolitaine.org,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_331_,,,31,Toulouse,,CLCV,,31400.0,,,31400 Toulouse,nan,,,,,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_332_,,,31,Toulouse,,Centre social Jolimont Soupetard,,31500.0,Centre social Jolimont 11 avenue de l'observatoire,,Centre social Jolimont 11 avenue de l'observatoire 31500 Toulouse,nan,,,,FIGO Centre social,05 31 22 94 84,Jolimont.cs@mairie-toulouse.fr,,,,,9h-12h30 et 13h30-17h/16h30,9h-12h30 et 13h30-17h/16h30,,,<p><br><ul><li>jeudi : 9h-12h30 et 13h30-17h/16h30</li><li>vendredi : 9h-12h30 et 13h30-17h/16h30</li></ul></p>,Decembre 2019,,,ORD,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,COMP,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,43.61352,1.462468,ORD-COMP,,,=31=
RH_fiche_333_,,,31,Toulouse,,Fédération des Femmes pour l'Europe (FFPE),,31500.0,1  rue Léon Jouhaux,,1  rue Léon Jouhaux 31500 Toulouse,nan,,Association,,Association,,,www.ffpe-toulouse.org,,,,,,,,,Decembre 2019,,,COMP,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,ACCDS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,APTIC,APTIC,,,43.613273,1.460711,COMP-ACCDS,,,=31=
RH_fiche_334_,,,31,Toulouse,,Mission Locale centre,,31500.0,24 rue Garipuy,,24 rue Garipuy 31500 Toulouse,nan,,Association,,Association,,,,,,,,,,,,Decembre 2019,J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.611391,1.457803,,J,,=31=
RH_fiche_335_,,,31,Toulouse,,Mission Locale Antenne Jolimont,,31500.0,,,31500 Toulouse,nan,,Association,,Association,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_336_,,,31,Toulouse,,Agir et devenir,,31500.0,,,31500 Toulouse,nan,,Association,,Association,,agiretdevenir@live.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_337_,,,31,Toulouse,,Centre social Jean Rieux,,31500.0,,,31500 Toulouse,nan,,,,Centre social,,,https://www.cpjr.fr/,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_338_,,,31,Toulouse,,APSAR,,31500.0,70 chemin michoun,,70 chemin michoun 31500 Toulouse,nan,,,,Centre social,05 61 58 24 63,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.62656,1.468206,,,,=31=
RH_fiche_339_,,,31,Toulouse,,Centre social Jolimont,,31500.0,11 avenue de l'observatoire,,11 avenue de l'observatoire 31500 Toulouse,nan,,,,Centre social,05 67 77 44 80,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.61352,1.462468,,,,=31=
RH_fiche_340_,,,31,Toulouse,,Maison Des Solidarités Bonnefoy/Amouroux,,31500.0,3 rue du faubourg bonnefoy,,3 rue du faubourg bonnefoy 31500 Toulouse,nan,,,,Conseil Départemental,05 34 25 51 00,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.616349,1.453242,,,,=31=
RH_fiche_341_,,,31,Toulouse,,Centre social polyvalent Jean Rieux,,31500.0,157 avenue jean rieux,,157 avenue jean rieux 31500 Toulouse,nan,,,,FIGO Centre social,05 61 54 80 00,,www.cpjr.fr,,,,,,,,,Decembre 2019,TP,Libre,COMP,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,ACCDS,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,43.591859,1.468456,COMP-ACCDS,TP,,=31=
RH_fiche_342_,,,31,Toulouse,,Centre social ASPAR,,31500.0,70 chemin Michoun,,70 chemin Michoun 31500 Toulouse,nan,,,,FIGO Centre social,,,,,,,,,,,,Decembre 2019,TP,Libre,ORDM,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,COMP,,,,<p><ul><li> type de médiation : non renseigné</li><li> public :</li><li> infos : </li></ul></p>,,,,,,,,,,,,,,,,,,,,43.62656,1.468206,ORDM-COMP,TP,,=31=
RH_fiche_343_,,,31,Toulouse,,Centre social Jolimont Soupetard,,31500.0,Antenne soupetard 12 rue charles garnier,,Antenne soupetard 12 rue charles garnier 31500 Toulouse,nan,,,,FIGO Centre social,05 31 22 95 15,Jolimont.cs@mairie-toulouse.fr,,,9h-12h30 et 13h30-17h,9h-12h30 et 13h30-17h,,,,,<p><br><ul><li>mardi : 9h-12h30 et 13h30-17h</li><li>mercredi : 9h-12h30 et 13h30-17h</li></ul></p>,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.608484999999995,1.477852,,,,=31=
RH_fiche_344_,,,31,Toulouse,,Mediatheque Jose Cabanis,,31500.0,,,31500 Toulouse,nan,,,,Mairie,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_345_,,,31,Toulouse,,Maison de la citoyenneté Est,,31500.0,8 bis avenue du parc,,8 bis avenue du parc 31500 Toulouse,nan,,,,Mairie,05 31 22 93 00,mdc.est@mairie-toulouse.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.620189,1.470204,,,,=31=
RH_fiche_346_,,,31,Toulouse,,Pole Emploi Jolimont,,31500.0,,,31500 Toulouse,nan,,,,Pôle Emploi,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_347_,,,31,Toulouse,,Mediathèque Serveyrolles,,31500.0,,,31500 Toulouse,nan,,,,,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_348_,,,31,Toulouse,,Point Information Jeunesse Jolimont,,31500.0,,,31500 Toulouse,nan,,,,,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_349_,,,31,Toulouse,,PRCP,,nan,2 allée du vignemale,,2 allée du vignemale Toulouse,nan,,Association,,Association,05 61 15 43 44,prcp@wanadoo.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.587748,1.4824540000000002,,,,=31=
RH_fiche_350_,,,31,Toulouse,,Apprentis d'Auteuil,,nan,,,Toulouse,nan,,Association,,Association,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_351_,,,31,Toulouse,,Ensemble à tout âge,,nan,,,Toulouse,nan,,Association,,Association,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_352_,,,31,Toulouse,,ADVITAM,,nan,,,Toulouse,nan,,Association,,Association,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_353_,,,31,Toulouse,,Association,,nan,,,Toulouse,nan,,Association,,Association,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_354_,,,31,Toulouse,,CHRS de Fages,,nan,,,Toulouse,nan,,Association,,Association,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_355_,,,31,Toulouse,,ADPAM,,nan,,,Toulouse,nan,,Association,,Association,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_356_,,,31,Toulouse,,CSF Le Cabri,,nan,,,Toulouse,nan,,Association,,Association,,associationlecabri@laposte.net,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_357_,,,31,Toulouse,,Bell’Arc en Ciel,,nan,,,Toulouse,nan,,Association,,Association,,bellarcenciel@wanadoo.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_358_,,,31,Toulouse,,APSAR,,nan,,,Toulouse,nan,,Association,,Association,05 61 58 24 63,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_359_,,,31,Toulouse,,A.I.R.S,,nan,,,Toulouse,nan,,Association,,Association,09 71 30 75 86,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_360_,,,31,Toulouse,,Tisseo ?,,nan,,,Toulouse,nan,,,,Entreprise,,,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_361_,,,31,Toulouse,,Accueil Amouroux,,nan,,,Toulouse,nan,,,,Mairie,,accueil.amouroux@mairie-toulouse.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
RH_fiche_362_,,,31,Toulouse,,Accueil Soupetard,,nan,,,Toulouse,nan,,,,Mairie,,Accueil.SOUPETARD@mairie-toulouse.fr,,,,,,,,,,Decembre 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.600568,1.433106,,,,=31=
