bfc_id,mise_a_jour,lon,lat,adresse,code_postal,ville,adresse_full,departement,dep_txt,nom_structure,url_lieu,contact_email,contact_tel,source,url_illustration,code_typo,def_typo,code_label,def_label,code_accomp,def_accomp,horaires
mednumBFC_TL_215_,,5.3424879999999995,46.43766,4 Avenue Lucien Febvre,39160,SAINT AMOUR,4 Avenue Lucien Febvre 39160 SAINT AMOUR,39,D_39,EPN Médiathèque du Pays de St-Amour,,bibliotheque-stamour@wanadoo.fr,03 84 44 05 61,,,M-TL,Lieux de médiation publique-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_216_,,5.803057,46.424006,1 grande rue,39170,RAVILLOLES,1 grande rue 39170 RAVILLOLES,39,D_39,Atelier des Savoir-Faire,http://www.atelierdessavoirfaire.fr/,,03 84 42 65 06,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_217_,,5.438472,46.573164,10 Grande Rue,39190,BEAUFORT,10 Grande Rue 39190 BEAUFORT,39,D_39,MFS Porte du Jura,,msap@ccportedujura.fr,03 84 48 96 67,,,M,Lieux de médiation publique,-MSAP-MFS,-Maison de Services Au Public-Maison France Services,,,"<ul><li>- lundi matin: 10h-12h / lundi après-midi: 14h-17h<br>
</li><li>- mardi matin: 10h-12h / mardi après-midi: 14h-17h<br>
</li><li>- mercredi matin: 10h-12h / mercredi après-midi: 14h-17h<br>
</li><li>- jeudi matin: 10h-12h / jeudi après-midi: 14h-17h<br>
</li><li>- vendredi matin: 10h-12h / vendredi après-midi: 14h-17h<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_218_,,5.864533,46.389010999999996,30  rue du pré,39200,SAINT CLAUDE,30  rue du pré 39200 SAINT CLAUDE,39,D_39,Point Information Jeunesse de Saint Claude,http://www.jeunes-bfc.com/,ijsaintclaude@jeunes-bfc.fr,03 84 41 42 30,,,I-TL,Lieux d’information et d’accès aux droits-Lieux de travail et de collaborationL,,,,,"<ul><li>- </li><li>-  / mardi après-midi: 14h-18h<br>
</li><li>- mercredi matin: 9h30-12h / mercredi après-midi: 14h-19h<br>
</li><li>-  / jeudi après-midi: 14h-18h<br>
</li><li>-  / vendredi après-midi: 14h-18h<br>
</li><li>- samedi matin: 9h-12h</li><li>- </li></ul>"
mednumBFC_TL_219_,,5.868137,46.383615,rue Tomachon,39200,SAINT CLAUDE,rue Tomachon 39200 SAINT CLAUDE,39,D_39,Cyber Espace du Haut-Jura,http://www.cbe-haut-jura.com/,animateur-epn@cite-haut-jura.fr,03 84 45 41 71,,,M-TL,Lieux de médiation publique-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_220_,,6.136538,46.537883,194 rue des Couenneaux,39220,BOIS D'AMONT,194 rue des Couenneaux 39220 BOIS D'AMONT,39,D_39,MSAP Bois-d'Amont,,msap.bois-d-amont@laposte.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,"<ul><li>- lundi matin: 9h-12h / lundi après-midi: 14h-17h30<br>
</li><li>- mardi matin: 9h-12h / mardi après-midi: 14h-17h30<br>
</li><li>- mercredi matin: 9h-12h / mercredi après-midi: 14h-17h30<br>
</li><li>- jeudi matin: 9h-12h / jeudi après-midi: 14h-17h30<br>
</li><li>- vendredi matin: 9h-12h / vendredi après-midi: 14h-17h30<br>
</li><li>- samedi matin: 9h-11h30</li><li>- </li></ul>"
mednumBFC_TL_221_,,5.5666139999999995,46.827911,Rue Jean Moulin,39230,SELLIERES,Rue Jean Moulin 39230 SELLIERES,39,D_39,MSAP Sellières,,msap.sellieres@laposte.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,
mednumBFC_TL_222_,,5.566873,46.392864,3  place de la Charité,39240,ARINTHOD,3  place de la Charité 39240 ARINTHOD,39,D_39,MFS Petite Montagne,,msap@petitemontagne.fr,03 84 48 75 86,,,I,Lieux d’information et d’accès aux droits,-MSAP-MFS,-Maison de Services Au Public-Maison France Services,,,"<ul><li>- lundi matin: 8h30-12h / lundi après-midi: 13h30-17h<br>
</li><li>- mardi matin: 8h30-12h / mardi après-midi: 13h30-17h<br>
</li><li>- mercredi matin: 8h30-12h</li><li>- jeudi matin: 8h30-12h / jeudi après-midi: 13h30-18h<br>
</li><li>- vendredi matin: 8h30-12h / vendredi après-midi: 13h30-17h<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_223_,,5.611445,46.521710999999996,4 rue de l'église,39270,ORGELET,4 rue de l'église 39270 ORGELET,39,D_39,La Fabrik,http://lafabrik-jura.fr,lafabrik@adapemont.fr,03 84 85 47 91,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_224_,,5.611852,46.520481,4 chemin du quart,39270,ORGELET,4 chemin du quart 39270 ORGELET,39,D_39,MSAP de la Région d'Orgelet,,maison.services@ccorgelet.com,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,
mednumBFC_TL_225_,,5.456,47.145657,3 rue de l'église,39290,BIARNE,3 rue de l'église 39290 BIARNE,39,D_39,FabLab-Net-IKi,http://www.fablab-net-iki.org,fablab.netiki@gmail.com,06 60 32 43 86,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_226_,,5.912854,46.744318,place de l'amitié,39300,CHAMPAGNOLE,place de l'amitié 39300 CHAMPAGNOLE,39,D_39,Point Information Jeunesse Champagnole,http://www.jeunes-fc.com/,ij-champagnole@wanadoo.fr,03 84 52 20 55,,,I-TL,Lieux d’information et d’accès aux droits-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_227_,,5.683580999999999,47.205195,9 rue Richebourg,39350,GENDREY,9 rue Richebourg 39350 GENDREY,39,D_39,Médiathèque Jura-Nord,,biblio1@fc-net.fr,03 84 81 08 88,,,M-TL,Lieux de médiation publique-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_228_,,5.70477,46.990905,11 rue des Enclos,39380,CHAMBLAY,11 rue des Enclos 39380 CHAMBLAY,39,D_39,Facto Habilis,,,,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_229_,,5.668356,46.994091,11 route de Salins,39380,OUNANS,11 route de Salins 39380 OUNANS,39,D_39,MFS Val d'amour,,msap.valdamour@agate-paysages.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP-MFS,-Maison de Services Au Public-Maison France Services,,,
mednumBFC_TL_230_,,6.020593,46.522651,8 rue de l'industrie,39400,MOREZ,8 rue de l'industrie 39400 MOREZ,39,D_39,La Co-Workerie,https://www.facebook.com/La-Co-Workerie-2280130755563839/,co.workerie@gmail.com,03 63 68 67 95,,,T-TL,Lieux de travail et de collaboration-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_231_,,5.934819,46.462631,51 grande rue,39400,LONGCHAUMOIS,51 grande rue 39400 LONGCHAUMOIS,39,D_39,Médiathèque intercommunale Arcade,http://morez.cyber-base.org/,vmarcuard@cyber-base.org,03 84 60 64 93,,,M-TL,Lieux de médiation publique-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_232_,,6.025380999999999,46.52745,23 avenue de la Libération,39400,MOREZ,23 avenue de la Libération 39400 MOREZ,39,D_39,MSAP Morez,,accueil@msap.mairie-morez.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,
mednumBFC_TL_233_,,6.021657,46.520987,10 quai Jobez,39400,MOREZ,10 quai Jobez 39400 MOREZ,39,D_39,Point Information Jeunesse Morez,http://www.jeunes-fc.com/,mia.pij@orange.fr,03 84 33 40 61,,,I-TL,Lieux d’information et d’accès aux droits-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_234_,,5.770230000000001,46.905440999999996,35  rue de Courcelles,39600,ARBOIS,35  rue de Courcelles 39600 ARBOIS,39,D_39,Eco Logik Art,https://www.facebook.com/pg/Ecologikart,ecologikart@free.fr,,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_235_,,5.7723580000000005,46.902668,10 Rue de l'Hôtel de ville,39600,ARBOIS,10 Rue de l'Hôtel de ville 39600 ARBOIS,39,D_39,MFS Arbois,,msap.arbois@agate-paysages.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP-MFS,-Maison de Services Au Public-Maison France Services,,,
mednumBFC_TL_236_,,5.657127,47.147110999999995,6 Rue Neuve,39700,ORCHAMPS,6 Rue Neuve 39700 ORCHAMPS,39,D_39,MSAP Orchamps,,msap.orchamps@laposte.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP,-Maison de Services Au Public,,,
mednumBFC_TL_237_,,5.70868,46.835902000000004,57 grande rue,39800,POLIGNY,57 grande rue 39800 POLIGNY,39,D_39,Couveuse Objectif Création,,objectif.creation@aldess.org,03 63 57 40 46,,,T-TL,Lieux de travail et de collaboration-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_238_,,5.708425,46.834196999999996,20 place des déportés,39800,POLIGNY,20 place des déportés 39800 POLIGNY,39,D_39,Point Information Jeunesse de Poligny,http://www.ij39.com/,poligny@ij39.com,03 84 37 24 21,,,I-TL,Lieux d’information et d’accès aux droits-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_239_,,3.186744,46.983958,Rue Louis-Francis,58000,NEVERS,Rue Louis-Francis 58000 NEVERS,58,D_58,Acteurs solidaires en marche,,,03 86 23 91 65,,,F,Lieux de médiation et de fabrication,NMM,Nièvre médiation numérique,,,"<ul><li>- lundi matin: 9h-12h / lundi après-midi: 14h-17h<br>
</li><li>- mardi matin: 9h-12h / mardi après-midi: 14h-17h<br>
</li><li>- mercredi matin: 9h-12h / mercredi après-midi: 14h-17h<br>
</li><li>- jeudi matin: 9h-12h / jeudi après-midi: 14h-17h<br>
</li><li>- vendredi matin: 9h-12h / vendredi après-midi: 14h-16h<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_240_,,3.1636849999999996,46.991503,27B Rue Saint Etienne,58000,NEVERS,27B Rue Saint Etienne 58000 NEVERS,58,D_58,Association Nevers Libre,https://nevers-libre.org,,06 29 61 80 06,,,F,Lieux de médiation et de fabrication,NMM,Nièvre médiation numérique,,,
mednumBFC_TL_241_,,3.182181,46.987077,5 Allée de la Louée,58000,NEVERS,5 Allée de la Louée 58000 NEVERS,58,D_58,Bureau Information Jeunesse de la Nièvre,,,03 45 52 50 12,,,I,Lieux d’information et d’accès aux droits,NMM,Nièvre médiation numérique,,,
mednumBFC_TL_242_,,3.156926,46.998945,83 Rue des Chauvettes,58000,NEVERS,83 Rue des Chauvettes 58000 NEVERS,58,D_58,CAF de Nevers,,,,,,I,Lieux d’information et d’accès aux droits,NMM,Nièvre médiation numérique,,,"<ul><li>- lundi matin: 8h30-12h / lundi après-midi: 12h-16h30<br>
</li><li>- mardi matin: 8h30-12h / mardi après-midi: 12h-16h30<br>
</li><li>- mercredi matin: 8h30-12h / mercredi après-midi: 12h-16h30<br>
</li><li>- jeudi matin: 8h30-12h / jeudi après-midi: 12h-16h30<br>
</li><li>- vendredi matin: 8h30-12h / vendredi après-midi: 12h-16h30<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_243_,,3.158352,46.986867,5 Rue de la Basilique,58000,NEVERS,5 Rue de la Basilique 58000 NEVERS,58,D_58,CCAS de Nevers,,,03 86 71 80 00,,,I,Lieux d’information et d’accès aux droits,NMM,Nièvre médiation numérique,,,"<ul><li>- lundi matin: 9h30-12h / lundi après-midi: 14h-17h<br>
</li><li>- mardi matin: 9h30-12h / mardi après-midi: 14h-17h<br>
</li><li>- mercredi matin: 9h30-12h / mercredi après-midi: 14h-17h<br>
</li><li>- jeudi matin: 9h30-12h / jeudi après-midi: 14h-17h<br>
</li><li>- vendredi matin: 9h-12h / vendredi après-midi: 13h45-16h45<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_244_,,3.132797,46.987891999999995,19 rue Camille-Baynac,58000,NEVERS,19 rue Camille-Baynac 58000 NEVERS,58,D_58,Centre des finances publiques de Nevers,,,03 86 68 49 49,,,I,Lieux d’information et d’accès aux droits,NMM,Nièvre médiation numérique,,,"<ul><li>- lundi matin: 8h30-12h / lundi après-midi: 13h30-16h<br>
</li><li>- mardi matin: 8h30-12h / mardi après-midi: 13h30-16h<br>
</li><li>- mercredi matin: 8h30-12h</li><li>- jeudi matin: 8h30-12h / jeudi après-midi: 13h30-16h<br>
</li><li>- vendredi matin: 8h30-12h</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_245_,,3.156862,46.985739,15 Rue Albert-Morlon,58000,NEVERS,15 Rue Albert-Morlon 58000 NEVERS,58,D_58,Club Léo Lagrange,,,03 86 36 03 25,,,F,Lieux de médiation et de fabrication,NMM,Nièvre médiation numérique,,,"<ul><li>- lundi matin: 9h-12h / lundi après-midi: 14h-16h<br>
</li><li>- mardi matin: 9h-12h / mardi après-midi: 14h-16h<br>
</li><li>- mercredi matin: 9h-12h / mercredi après-midi: 14h-16h<br>
</li><li>- jeudi matin: 9h-12h / jeudi après-midi: 14h-16h<br>
</li><li>- vendredi matin: 9h-12h / vendredi après-midi: 14h-16h<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_246_,,3.156936,46.994690999999996,50 Rue Paul Vaillant Couturier,58000,NEVERS,50 Rue Paul Vaillant Couturier 58000 NEVERS,58,D_58,CPAM Nevers,,,,,,I,Lieux d’information et d’accès aux droits,NMM,Nièvre médiation numérique,,,"<ul><li>- lundi matin: 8h45-12h / lundi après-midi: 12h-16h45<br>
</li><li>- mardi matin: 8h45-12h / mardi après-midi: 12h-16h45<br>
</li><li>- mercredi matin: 8h45-12h / mercredi après-midi: 12h-16h45<br>
</li><li>- jeudi matin: 8h45-12h / jeudi après-midi: 12h-16h45<br>
</li><li>- vendredi matin: 8h45-12h / vendredi après-midi: 12h-16h45<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_247_,,3.159287,46.989411,,58000,NEVERS,58000 NEVERS,58,D_58,ilab Nièvre Numérique,,,,,,I-F,Lieux d’information et d’accès aux droits-Lieux de médiation et de fabrication,,,,,
mednumBFC_TL_248_,,3.18934,46.980418,Kiosque numérique de Nevers,58000,NEVERS,Kiosque numérique de Nevers 58000 NEVERS,58,D_58,Kiosque numérique de Nevers,,,,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_249_,,3.128253,46.986118,5 Rue de la Louée,58000,NEVERS,5 Rue de la Louée 58000 NEVERS,58,D_58,La Boussole MILO,,,03 86 71 64 50,,,I,Lieux d’information et d’accès aux droits,NMM,Nièvre médiation numérique,,,
mednumBFC_TL_250_,,3.1865229999999998,46.983703000000006,1 Rue de la Passière,58000,NEVERS,1 Rue de la Passière 58000 NEVERS,58,D_58,Le Prado Association Pagode,,,03 86 93 01 30,,,F,Lieux de médiation et de fabrication,NMM,Nièvre médiation numérique,,,"<ul><li>- lundi matin: 10h-12h / lundi après-midi: 14h-18h<br>
</li><li>- mardi matin: 10h-12h / mardi après-midi: 14h-18h<br>
</li><li>- mercredi matin: 10h-12h / mercredi après-midi: 14h-18h<br>
</li><li>- jeudi matin: 10h-12h / jeudi après-midi: 14h-18h<br>
</li><li>- vendredi matin: 10h-12h / vendredi après-midi: 14h-18h<br>
</li><li>- samedi matin: 10h-12h / samedi après-midi: 14h-18h<br>
</li><li>- </li></ul>"
mednumBFC_TL_251_,,3.1454169999999997,46.992214000000004,rue du 13e de ligne,58000,NEVERS,rue du 13e de ligne 58000 NEVERS,58,D_58,L'Inkub,http://www.linkub.fr,web_linkub@linkub.fr,03 86 61 81 60,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_252_,,3.168047,46.994964,17 rue Jean Jaurès,58000,NEVERS,17 rue Jean Jaurès 58000 NEVERS,58,D_58,Médiathèque Jean Jaurès,http://mediatheque-agglo.nevers.fr/,,03 86 68 48 50,,,M,Lieux de médiation publique,NMM,Nièvre médiation numérique,,,"<ul><li>- </li><li>-  / mardi après-midi: 14h-18h<br>
</li><li>-  / mercredi après-midi: 14h-18h<br>
</li><li>-  / jeudi après-midi: 14h-18h<br>
</li><li>-  / vendredi après-midi: 14h-18h<br>
</li><li>- samedi matin: 10h-12h30</li><li>- </li></ul>"
mednumBFC_TL_253_,,3.182181,46.987077,5 allée de la Louée,58000,NEVERS,5 allée de la Louée 58000 NEVERS,58,D_58,Mission Locale de Nevers - Sud Nivernais,missionlocale-nevers.fr,miloneverssudnivernais@milobfc.fr,03 86 71 64 50,,,I,Lieux d’information et d’accès aux droits,,,,,
mednumBFC_TL_254_,,3.17496,46.994246000000004,40 Rue de la Préfecture,58000,NEVERS,40 Rue de la Préfecture 58000 NEVERS,58,D_58,Préfecture - Point d'Accueil Numérique,,,03 86 60 70 80,,,I,Lieux d’information et d’accès aux droits,NMM,Nièvre médiation numérique,,,"<ul><li>- lundi matin: 8h30-12h / lundi après-midi: 13h15-16h<br>
</li><li>- mardi matin: 8h30-12h / mardi après-midi: 13h15-16h<br>
</li><li>- mercredi matin: 8h30-12h / mercredi après-midi: 13h15-16h<br>
</li><li>- jeudi matin: 8h30-12h / jeudi après-midi: 13h15-16h<br>
</li><li>- vendredi matin: 8h30-12h / vendredi après-midi: 13h15-16h<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_255_,,3.1454169999999997,46.992214000000004,rue du 13e de ligne,58000,NEVERS,rue du 13e de ligne 58000 NEVERS,58,D_58,RobotLab,http://accessrobotique.fr/,,,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_256_,,3.123688,46.986717,47 Boulevard du Pré-Plantin,58000,NEVERS,47 Boulevard du Pré-Plantin 58000 NEVERS,58,D_58,Union départementale des Associations Familiales,,,03 86 93 01 93,,,F,Lieux de médiation et de fabrication,NMM,Nièvre médiation numérique,,,"<ul><li>- </li><li>- mardi matin: 9h-12h / mardi après-midi: 14h-16h30<br>
</li><li>- mercredi matin: 9h-12h / mercredi après-midi: 14h-16h30<br>
</li><li>- jeudi matin: 9h-12h / jeudi après-midi: 14h-16h30<br>
</li><li>- </li><li>- </li><li>- </li></ul>"
mednumBFC_TL_257_,,3.6575279999999997,47.052946999999996,Couveuse Potentiel,58022,NEVERS,Couveuse Potentiel 58022 NEVERS,58,D_58,Couveuse Potentiel,,,,,,T,Lieux de travail et de collaboration,,,,,
mednumBFC_TL_258_,,3.9312410000000004,47.057507,Kiosque numérique de Chatillon en Bazois,58110,CHATILLON-EN-BAZOIS,Kiosque numérique de Chatillon en Bazois 58110 CHATILLON-EN-BAZOIS,58,D_58,Kiosque numérique de Chatillon en Bazois,,,,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_259_,,3.6584470000000002,47.056157,1bis rue de la picherotte,58110,CHÂTILLON-EN-BAZOIS,1bis rue de la picherotte 58110 CHÂTILLON-EN-BAZOIS,58,D_58,MFS Châtillon en Bazois,,msap.chatillon@csbazois.org,06 95 19 00 45,,,I,Lieux d’information et d’accès aux droits,-MSAP-NMM-MFS,-Maison de Services Au Public-Nièvre médiation numérique-Maison France Services,,,"<ul><li>- lundi matin: 9h-12h15 / lundi après-midi: 13h30-17h<br>
</li><li>- mardi matin: 9h-12h15 / mardi après-midi: 13h30-17h<br>
</li><li>- mercredi matin: 9h-12h15 / mercredi après-midi: 13h30-17h<br>
</li><li>- jeudi matin: 9h-12h15 / jeudi après-midi: 13h30-17h<br>
</li><li>- vendredi matin: 9h-12h15 / vendredi après-midi: 13h30-17h<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_260_,,3.822425,47.279286,Centre Social de Château - Chinon  Cyberespace,58120,CHATEAU CHINON CAMPAGNE,Centre Social de Château - Chinon  Cyberespace 58120 CHATEAU CHINON CAMPAGNE,58,D_58,Centre Social de Château - Chinon  Cyberespace,,,,,,I,Lieux d’information et d’accès aux droits,,,,,
mednumBFC_TL_261_,,3.934114,47.062841999999996,6 Place Notre Dame,58120,CHATEAU CHINON,6 Place Notre Dame 58120 CHATEAU CHINON,58,D_58,Kiosque numérique de Château Chinon,,,,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_262_,,3.934114,47.062841999999996,6 Place Notre Dame,58120,CHÂTEAU CHINON,6 Place Notre Dame 58120 CHÂTEAU CHINON,58,D_58,MFS Maison de la Solidarité Château-Chinon,,relaisaccueil-chateauchinon@hotmail.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP-NMM-MFS,-Maison de Services Au Public-Nièvre médiation numérique-Maison France Services,,,"<ul><li>- lundi matin: 8h30-12h / lundi après-midi: 13h30-17h<br>
</li><li>- mardi matin: 8h30-12h / mardi après-midi: 13h30-17h<br>
</li><li>- mercredi matin: 8h30-12h / mercredi après-midi: 13h30-17h<br>
</li><li>- jeudi matin: 8h30-12h / jeudi après-midi: 13h30-17h<br>
</li><li>- vendredi matin: 8h30-12h / vendredi après-midi: 13h30-17h<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_263_,,3.934114,47.062841999999996,6 Place Notre Dame,58120,CHÂTEAU CHINON,6 Place Notre Dame 58120 CHÂTEAU CHINON,58,D_58,Mission Locale Château,http://www.missionlocalenivernaismorvan.fr/,milonivernaismorvan@milobfc.fr,03 86 85 10 77,,,I,Lieux d’information et d’accès aux droits,NMM,Nièvre médiation numérique,,,"<ul><li>- lundi matin: 9h-12h / lundi après-midi: 12h-17h<br>
</li><li>- mardi matin: 9h-12h / mardi après-midi: 12h-17h<br>
</li><li>- mercredi matin: 9h-12h / mercredi après-midi: 12h-17h<br>
</li><li>- jeudi matin: 9h-12h / jeudi après-midi: 12h-17h<br>
</li><li>- vendredi matin: 9h-12h / vendredi après-midi: 12h-17h<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_264_,,2.965153,47.281416,114 route d'Avallon,58140,LORMES,114 route d'Avallon 58140 LORMES,58,D_58,Cyber-base du Pays Nivernais Morvan,,,,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_265_,,3.8243120000000004,47.298755,114 route d'Avallon,58140,LORMES,114 route d'Avallon 58140 LORMES,58,D_58,FabLab du Morvan,https://www.nivernaismorvan.net/les-fablabs-du-pays-nivernais-morvan-nievre/,ludivine.girard@nivernaismorvan.net,03 86 22 51 42,,,F-TL,Lieux de médiation et de fabrication-Lieux de travail et de collaborationL,,,,,
mednumBFC_TL_266_,,3.8243120000000004,47.298755,114 route d'Avallon,58140,LORMES,114 route d'Avallon 58140 LORMES,58,D_58,Kiosque numérique de Lormes,,,,,,M,Lieux de médiation publique,,,,,
mednumBFC_TL_267_,,3.8223519999999995,47.290082,Rue Henri Bachelin,58140,LORMES,Rue Henri Bachelin 58140 LORMES,58,D_58,MFS Lormes,,centre.social.lormes@wanadoo.fr,,,,I,Lieux d’information et d’accès aux droits,-MSAP-NMM-MFS,-Maison de Services Au Public-Nièvre médiation numérique-Maison France Services,,,"<ul><li>- lundi matin: 9h-12h30 / lundi après-midi: 13h30-17h<br>
</li><li>- mardi matin: 9h-12h30 / mardi après-midi: 13h30-17h<br>
</li><li>- mercredi matin: 9h-12h30 / mercredi après-midi: 13h30-17h<br>
</li><li>- jeudi matin: 9h-12h30 / jeudi après-midi: 13h30-17h<br>
</li><li>- vendredi matin: 9h-12h30 / vendredi après-midi: 13h30-17h<br>
</li><li>- </li><li>- </li></ul>"
