latitude;longitude;altitude;geometry;MATRICULE;DEPARTEMENT;lib_france_services;ADRESSE;COMPLEMENT.D.ADRESSE;insee_com;code_postal;lib_com;COMMUNE;LATITUDE;LONGITUDE;CONTACT.MAIL;TELEPHONE;h_lundi;h_mardi;h_mercredi;h_jeudi;h_vendredi;h_samedi;Commentaire.horaires;ITINERANCE;FORMAT_FS;X._groupe;Groupe;Goupe_France_Services_responsable;Goupe_Antennes;Labellisation;categorie
48.47335;1.011705;;Point;166;28;La Loupe ;18 Rue de la Gare;;28214;28240;La Loupe;LA LOUPE;48.47335;1.011705;msaplaloupe@terresdeperche.fr;02 37 81 38 93;8:00 - 12:15 / Sur RDV ou autonomie postes informatiques : 13:30 - 16:00;8:00 - 12:15;8:00 - 12:15;8:00 - 12:15 / Sur RDV ou autonomie postes informatiques : 13:30 - 16:00;8:00 - 10:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
48.56066;1.033;;Point;167;28;Senonches;2 Rue de Verdun;;28373;28250;Senonches;SENONCHES;48.56066;1.033;msap@foretsduperche.fr;02 37 37 37 30;9:00 - 13:00 / Sur RDV : 14:00 - 18:00;9:00 - 13:00 / Sur RDV : 14:00 - 18:00;9:00 - 13:00 / Sur RDV : 14:00 - 18:00;9:00 - 13:00 / Sur RDV : 14:00 - 18:00;9:00 - 12:00 / Sur RDV : 14:00 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
48.19522;0.896835;;Point;168;28;Authon-du-Perche;1 Place de la Mairie;Bâtiment de la Mairie;28018;28330;Authon-du-Perche;AUTHON DU PERCHE;48.19522;0.896835;msap.authon28@orange.fr;02 37 49 59 67;9:00 - 12:00;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
48.45944;-5.0957;;Point;169;29;La Poste Ouessant;Bas du Bourg;;29155;29242;Ouessant;ILE D OUESSANT;48.45944;-5.0957;france-services.ouessant@laposte.fr;02 98 48 89 93;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 / 14:00 - 16:30;9:00 - 12:00 / 14:00 - 16:30;9:00 - 12:00 / 14:00 - 16:30;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
47.98812;-4.12868;;Point;170;29;PIMMS Quimper Cornouaille;2 Rue de l'Ile de Man;;29232;29000;Quimper;QUIMPER;47.98812;-4.12868;pimms.quimper@orange.fr;02 98 52 77 50;9:00 - 12:00 / 13:30 - 17:30;9:00 - 12:00 / 13:30 - 17:30;9:00 - 12:00 / 13:30 - 17:30;9:00 - 12:00 / 13:30 - 17:30;9:00 - 12:00 / 13:30 - 17:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
48.19888;-4.08745;;Point;172;29;Châteaulin;33 Quai Robert Alba;;29026;29150;Châteaulin;CHATEAULIN;48.19888;-4.08745;franceservices@ccpcp.bzh;02 98 16 14 20;8:45 - 12:00 / 13:30 - 17:30;8:45 - 12:00 / 13:30 - 17:30;8:45 - 12:00 / 13:30 - 17:30;8:45 - 12:00 / 13:30 - 17:00;8:45 - 12:00 / 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
48.40993;-4.47132;;Point;173;29;PIMMS de Brest Pontanézen;31 Rue Saint-jacques;;29019;29200;Brest;BREST;48.40993;-4.47132;brest.pontanezen@pimms.org;02 98 41 00 66;13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 11:45;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
44.05194;4.779906;;Point;174;30;Roquemaure;Place Chateauneuf;;30221;30150;Roquemaure;ROQUEMAURE;44.05194;4.779906;france.services@mairie-roquemaure.fr;04 66 90 27 28;9:00 - 12:00 / 13:30 - 17:30;9:00 - 12:00 / 13:30 - 17:30;9:00 - 12:00 / 13:30 - 17:30;9:00 - 12:00 / 13:30 - 17:30;8:00 - 12:00 / 13:30 - 16:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.57045;4.19872;;Point;176;30;Centre communal d’Action Sociale;24 Rue Nicolas Lasserre;;30003;30220;Aigues-Mortes;AIGUES MORTES;43.57045;4.19872;msap30220@ville-aigues-mortes.fr;04 66 53 62 00;13:30 - 17:30;8:00 - 12:00 / 13:30 - 17:30;8:00 - 12:00;13:30 - 17:00;8:00 - 12:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.7818;4.193019;;Point;177;30;CALADE Calvisson;6 bis Avenue du 11 Novembre;;30062;30420;Calvisson;CALVISSON;43.7818;4.193019;centresocial.calvisson@calade.org;04 66 22 16 35;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.7857;4.087667;;Point;178;30;CALADE Sommières;1 Rue Poterie ;;30321;30250;Sommières;SOMMIERES;43.7857;4.087667;centresocial.sommieres@calade.org;04 66 93 20 20;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.36867;1.445539;;Point;181;31;Auterive - CC Bassin Auterivain;Rd 820 ZI Robert Lavigne;;31033;31190;Auterive;AUTERIVE;43.36867;1.445539;franceservices@ccba31.fr;05 61 50 99 41;9:00 - 12:00 / 13:30 - 17:30;9:00 - 12:00 / 13:30 - 17:30;8:30 - 12:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.86082;1.500555;;Point;182;31;Val Aïgo - Villemur-sur-Tarn;2 avenue Saint Exupéry;;31584;31340;Villemur-sur-Tarn;VILLEMUR SUR TARN;43.86082;1.500555;contact@valaigo.fr;05 61 09 91 38;8:30 - 12:30 / 13:30 - 17:00;8:30 - 12:30 / Sur RDV : après-midi;8:30 - 12:30 / 13:30 - 17:00;8:30 - 12:30 / 13:30 - 17:00;8:30 - 12:30 / 13:30 - 16:30;-;;;Espace labellisé;12;Val Aigo;182;185;Espace labellisé 01/2020;FS
43.41314;1.119217;;Point;183;31;Rieumes - CC Cœur de Garonne;2 Place du marché à la volaille;;31454;31370;Rieumes;RIEUMES;43.41314;1.119217;franceservices@cc-coeurdegaronne.fr;09 67 51 89 96;8:30 - 12:30 / 14:00 - 18:00;14:00 - 18:00;8:30 - 12:30;8:30 - 12:30;8:30 - 12:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.35671;1.623405;;Point;184;31;Nailloux - CC Terres du Lauragais;1 rue de la république;;31396;31560;Nailloux;NAILLOUX;43.35671;1.623405;"msap.tdlsud@terres-du-lauragais;fr";;13:30 - 17:00;13:30 - 17:00;9:15 - 12:30 / 13:30 - 17:00;13:30 - 17:00;9:15 - 12:30 / 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.42778;0.578462;;Point;186;32;Val de Gers;16 Avenue Elysée Duffréchou;Ancien couvent;32242;32140;Masseube;MASSEUBE;43.42778;0.578462;;;-;10:00 - 13:00;10:00 - 13:00 / 14:00 - 18:00;10:00 - 13:00;10:00 - 13:00 / 14:00 - 18:00;9:00 - 13:00;;;Espace labellisé;11;Val de Gers;186;"189 ; 190";Espace labellisé 01/2020;FS
43.60542;0.045201;;Point;187;32;Plaisance du Gers;38 rue de l’Adour;;32319;32160;Plaisance;PLAISANCE DU GERS;43.60542;0.045201;france-services.plaisance-du-gers@laposte.fr;05 62 69 11 38;9:00 - 12:00 / 13:30 - 16:30;9:00 - 12:00 / 13:30 - 16:30;9:00 - 12:00 / 13:30 - 16:30;9:00 - 12:00 / 13:30 - 16:30;9:00 - 12:00 / 13:30 - 16:30;9:00 - 12:00;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.75719;0.301926;;Point;188;32;Artagnan en Fezensac;18 Rue des Cordeliers;;32462;32190;Vic-Fezensac;VIC FEZENSAC;43.75719;0.301926;ccommunes.dartagnan.fezensac@wanadoo.fr;;9:30 - 16:30;9:30 - 16:30;9:30 - 16:30;9:30 - 16:30;9:30 - 16:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.85028;0.661762;;Point;191;32;Fleurance;62 Rue Adolphe Cadéot;;32132;32500;Fleurance;FLEURANCE;43.85028;0.661762;ccas.accueil@villefleurance.fr;;8:30 - 12:30 / 13:30 - 17:00;8:30 - 12:30 / 13:30 - 17:00;8:30 - 12:30 / 13:30 - 17:00;8:30 - 12:30 / 13:30 - 17:00;8:30 - 12:30 / 13:30 - 16:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.93352;0.626401;;Point;192;32;Lectoure;2 Cours Gambetta;;32208;32700;Lectoure;LECTOURE;43.93352;0.626401;ccas.accueil@mairie-lectoure.fr;05 62 68 75 47;8:30 - 12:00 / 13:30 - 17:30;8:30 - 12:00 / 13:30 - 17:30;8:30 - 12:00 / 13:30 - 17:30;8:30 - 12:00 / 13:30 - 17:30;8:30 - 12:00 / 13:30 - 17:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
44.83904;0.219476;;Point;193;33;Sainte Foy la Grande;12 boulevard Charles Garrau;;33402;33220;Sainte-Foy-la-Grande;STE FOY LA GRANDE;44.83904;0.219476;msap-stefoy@paysfoyen.fr;05 57 48 60 90;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
45.13221;-0.65703;;Point;194;33;Blaye;32 rue des Maçons - BP 154;;33058;33390;Blaye;BLAYE;45.13221;-0.65703;accueil.france-services@ccb-blaye.com;05 57 42 82 72;8:30 - 17:00;8:30 - 17:00;8:30 - 17:00;8:30 - 17:00;8:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
44.77967;-0.12491;;Point;195;33;Rauzan;11 grand rue;;33350;33420;Rauzan;RAUZAN;44.77967;-0.12491;france-services.rauzan@laposte.fr;05 57 55 25 67;9:00 - 12:30 / 14:00 - 17:00;9:00 - 12:00 / 13:30 - 16:30;9:00 - 12:00 / 13:30 - 16:30;9:00 - 12:00 / 13:30 - 16:30;9:00 - 12:00 / 13:30 - 16:30;9:00 - 12:00;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
45.1145;-0.73088;;Point;196;33;Cussac Fort Médoc;34, avenue du haut médoc;;33146;33460;Cussac-Fort-Médoc;CUSSAC FORT MEDOC;45.1145;-0.73088;msap-cussacfortmedoc@orange.fr;05 57 88 85 00;14:00 - 18:00;8:30 - 12:00 / 16:00 - 18:00;8:30 - 12:00 / 16:00 - 18:00;8:30 - 12:00 / 16:00 - 18:00;8:30 - 12:00 / 13:30 - 17:00;9:00 - 12:00;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
44.9084;-0.47334;;Point;197;33;Ste Eulalie;1 pl Charles de Gaulle;;33397;33560;Sainte-Eulalie;STE EULALIE;44.9084;-0.47334;accueil@mairie-ste-eulalie.fr;05 56 06 05 59;9:00 - 12:00 / 14:00 - 19:00;9:00 - 12:00 / 14:00 - 18:00;9:00 - 12:00 / 14:00 - 18:00;9:00 - 12:00 / 14:00 - 18:00;9:00 - 12:00 / 13:30 - 16:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
44.97879;-1.07362;;Point;199;33;Lacanau;3 Rue de l'Aiguillonne;;33214;33680;Lacanau;LACANAU;44.97879;-1.07362;pole.aiguillonne@lacanau.fr;05 57 17 92 70;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:30 / 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
44.29176;-0.26117;;Point;200;33;Captieux;Place du 8 mai 1945;;33095;33840;Captieux;CAPTIEUX;44.29176;-0.26117;efs@captieux.fr;05 56 65 60 31;8:30 - 12:00 / 13:30 - 17:30;8:30 - 12:00 / Sur RDV : 13:30 - 17:30;8:30 - 12:00 / 13:30 - 17:30;8:30 - 12:00 / 13:30 - 17:30;8:30 - 12:00 / 13:30 - 16:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.60586;3.920475;;Point;201;34;Itinérante MSA du Languedoc;581 avenue Georges Méliès;;34172;34000;Montpellier;MONTPELLIER;43.60586;3.920475;mfs@languedoc.msa.fr;06 37 09 39 82;9:45 - 12:15 / 13:30 - 16:00;9:45 - 12:15 / 13:30 - 16:00;9:45 - 12:15 / 13:30 - 16:00;9:45 - 12:15 / 13:30 - 16:00;9:45 - 12:15 / 13:30 - 16:00;-;1 semaine par mois pour 2 tournées;Oui;Espace labellisé;;;;;Espace labellisé 01/2020;FS itinerante
43.28088;3.514681;;Point;203;34;Hérault Méditerranée;Avenue des sergents;;34003;34300;Agde;AGDE;43.28088;3.514681;msap@agglohm.net;04 67 01 24 22;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;-;;Oui;Espace labellisé;;;;;Espace labellisé 01/2020;FS itinerante
43.32748;3.04669;;Point;205;34;Capestang;6 place Ferrer;;34052;34310;Capestang;CAPESTANG;43.32748;3.04669;msap@cc-sud-herault.fr;04 67 26 37 10;8:30 - 12:00 / 13:00 - 17:30;8:30 - 12:00 / 13:30 - 17:30;13:30 - 17:30;8:30 - 12:00 / 13:00 - 17:30;8:30 - 12:00 / 13:00 - 17:30;-;;Oui;Espace labellisé;;;;;Espace labellisé 01/2020;FS itinerante
43.28024;3.280593;;Point;207;34;Sérignan ;146 avenue de la plage;Pôle social;34299;34410;Sérignan;SERIGNAN;43.28024;3.280593;ccas@ville-serignan.fr;04 67 32 62 10;9:00 - 12:00 / 14:00 - 18:00;9:00 - 12:00 / 14:00 - 18:00;9:00 - 12:00 / 14:00 - 18:00;9:00 - 12:00 / 14:00 - 18:00;9:00 - 12:00 / 14:00 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.43364;3.148763;;Point;208;34;Les Avant-Monts;27 bis avenue de la république;;34178;34490;Murviel-lès-Béziers;MURVIEL LES BEZIERS;43.43364;3.148763;msap@avant-monts.fr;04 67 00 83 60;9:00 - 16:30;9:00 - 11:30 / 14:30 - 16:30;9:00 - 11:30 / 14:30 - 16:30;9:00 - 11:30 / 14:30 - 18:30;9:00 - 11:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.73204;3.316843;;Point;211;34;Lodevois et Larzac;1 Place Capitaine Francis Morand;;34142;34700;Lodève;LODEVE;43.73204;3.316843;amsap@lodevoisetlarzac.fr;04 67 88 90 90;8:30 - 12:00 / 13:30 - 17:30;8:30 - 12:00 / 13:30 - 17:30;8:30 - 12:00 / 13:30 - 17:30;8:30 - 12:00 / 13:30 - 17:30;8:30 - 12:00 / 13:30 - 16:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
48.08811;-1.67382;;Point;212;35;PIMMS Rennes;2 rue du Sous-Lieutenant Yves-Berger;;35238;35000;Rennes;RENNES;48.08811;-1.67382;rennes@pimms.org;02 99 32 02 58;9:00 - 12:30 / 14:00 - 17:15;14:00 - 17:15;9:00 - 12:30 / 14:00 - 17:15;14:00 - 17:15;9:00 - 12:30 / 14:00 - 17:15;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
48.40967;-1.75249;;Point;213;35;Communauté de communes Bretagne Romantique;3 rue de la mairie;;35085;35270;Combourg;COMBOURG;48.40967;-1.75249;maison-des-services@bretagneromantique.fr;;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
48.18427;-2.19591;;Point;214;35;Communauté de communes de Saint-Méen-Montauban;22 rue de Gaël;;35297;35290;Saint-Méen-le-Grand;ST MEEN LE GRAND;48.18427;-2.19591;msap@stmeen-montauban.fr;02 99 09 44 56;8:30 - 12:30;8:30 - 12:30 / 13:30 - 17:00;8:30 - 18:00;8:30 - 12:30 / 13:30 - 17:00;8:30 - 12:30 / 13:30 - 19:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
48.3345;-1.53772;;Point;216;35;La Poste Sens de Bretagne;Place de la gare;;35326;35490;Sens-de-Bretagne;SENS DE BRETAGNE;48.3345;-1.53772;france-services.sens-de-bretagne@laposte.fr;02 99 39 51 39;-;9:00 - 12:00 / 14:30 - 17:30;9:00 - 12:00 / 14:30 - 17:30;9:00 - 12:00 / 14:30 - 17:30;9:00 - 12:00 / 14:30 - 17:30;9:00 - 12:00;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
47.80953;-1.93496;;Point;217;35;Point Accueil Emploi de Pipriac;36 rue de l’avenir;;35219;35550;Pipriac;PIPRIAC;47.80953;-1.93496;pae.pipriac@wanadoo.fr;;9:00 - 12:00 / 14:00 - 17:00;9:00 - 18:30;9:00 - 12:00 ;9:00 - 12:00 ;9:00 - 12:00 ;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
48.53367;-1.56361;;Point;218;35;Pleine-Fougères;Rue de Normandie;;35222;35610;Pleine-Fougères;PLEINE FOUGERES;48.53367;-1.56361;france-services.pleine-fougeres@laposte.fr;02 99 48 75 03;14:00 - 16:00;9:00 - 12:00 / 14:00 - 16:00;9:00 - 12:00 / 14:00 - 16:00;9:00 - 12:00 / 14:00 - 16:00;9:00 - 12:00 / 14:00 - 16:00;9:00 - 12:00;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
46.4319;1.824752;;Point;220;36;Aigurande;8 Rue Jean Marien Messant;;36001;36140;Aigurande;AIGURANDE;46.4319;1.824752;contact@ccmarcheberrichonne.fr;;14:00 - 18:00;8:15 - 12:15 / 14:00 - 18:00;8:15 - 12:15 / 14:00 - 18:00;8:15 - 12:15 / 14:00 - 18:00;8:15 - 12:15 / 14:00 - 18:00;8:15 - 12:15;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
47.07872;1.813529;;Point;221;36;Vatan;Avenue de la Sentinelle;;36230;36150;Vatan;VATAN;47.07872;1.813529;msap@vatan.fr;02 54 49 23 22;9:00 - 12:00 / 13:30 - 18:00;9:00 - 12:00;9:00 - 12:00;9:00 - 12:00;9:00 - 12:00 / 13:30 - 18:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
46.81946;1.208957;;Point;222;36;Brenne Box;1 Place Jean Moulin;;36123;36290;Mézières-en-Brenne;MEZIERES-EN-BRENNE;46.81946;1.208957;france-services@coeurdebrenne.fr;02 54 38 59 46;9:00 - 12:00 / 14:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;14:00 - 17:00;9:00 - 12:00 / 14:00 - 17:00;14:00 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
46.43476;1.298115;;Point;224;36;Chaillac;5 Rue de la Poste;;36035;36310;Chaillac;CHAILLAC;46.43476;1.298115;france-services.chaillac@laposte.fr;02 54 25 70 14;9:00-12:00 / 13:30 - 16:30;9:00-12:00 / 13:30 - 16:30;9:00-12:00;9:00-12:00 / 13:30 - 16:30;9:00-12:00 / 13:30 - 16:30;9:00 - 12:00;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
47.15246;1.551819;;Point;225;36;Valençay;11 Route de Faverolles;;36228;36600;Valençay;VALENCAY;47.15246;1.551819;franceservicesvalencay.blf@berry-touraine.msa.fr;02 54 00 07 68;-;8:30 - 12:00 / 13:00 - 17:00;10:00 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:00 - 17:00;8:30 - 12:00 / 13:00 - 16:00;10:00 - 12:00 / 14:00 - 16:00;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
47.58985;0.908013;;Point;226;37;Chateau Renault;5 rue du Four Brûlé;;37063;37110;Château-Renault;CHATEAU RENAULT;47.58985;0.908013;msap@cc-castelrenaudais.fr;02 47 29 57 40;9:00 - 12:00 / 13:30 - 17:00;Sur RDV : 9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00;13:30 - 17:00;9:00 - 12:00 / 13:30 - 16:00;-;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
46.97444;0.699078;;Point;228;37;Descartes;5, rue du vieux Marché;La Maison de la Tour;37115;37160;Descartes;DESCARTES;46.97444;0.699078;efs@lochessudtouraine.com;02 47 59 83 29;Sur RDV : 9:00 - 12:30 / Sans RDV : 14:00 - 16:30;Sur RDV;9:00 - 12:30 / Sur RDV : 14:00 - 16:30;9:00 - 12:30 / 14:00 - 16:30;9:00 - 12:30 / Sur RDV : 14:00 - 16:30;-;;;Espace labellisé;9;Descartes;228;"230 ; 232";Espace labellisé 01/2020;FS
47.38693;0.823896;;Point;229;37;Montlouis-sur-Loire;1bis, rue de Boisdenier;;37156;37270;Montlouis-sur-Loire;MONTLOUIS SUR LOIRE;47.38693;0.823896;msap@ville-montlouis-loire.fr;02 47 45 85 30;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00;8:30 - 12:00 / 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
47.34694;0.660672;;Point;231;37;Association RESOUDRE;4, rue Lavoisier;Accès rue Ampère;37122;37300;Joué-lès-Tours;JOUE LES TOURS;47.34694;0.660672;contact@resoudre37.fr;02 47 73 91 43;9:00 - 12:00 / 13:00 - 17:00;9:00 - 12:00 / 13:00 - 17:00;13:00 - 17:00;9:00 - 12:00 / 13:00 - 17:00;9:00 - 12:00 / 13:00 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
47.11289;0.616991;;Point;233;37;Sainte-Maure de Touraine;77 ave du Général de Gaulle;Les Passerelles;37226;37800;Sainte-Maure-de-Touraine;STE MAURE DE TOURAINE;47.11289;0.616991;msap@relaisemploismt.fr;;9:00 - 12:00 / Sur RDV : 14:00 - 17:00;9:00 - 12:00 / Sur RDV : 14:00 - 17:00;9:00 - 12:00 / Sur RDV : 14:00 - 17:00;9:00 - 12:00 / Sur RDV : 14:00 - 17:00;9:00 - 12:00 / Sur RDV : 14:00 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
45.16408;5.732875;;Point;234;38;PIMMS de Grenoble;97 Galerie de l'Arlequin;;38185;38100;Grenoble;GRENOBLE;45.16408;5.732875;grenoble@pimms.org;04 76 33 06 56;13:00 - 17:00;9:00 - 12:00 / 13:00 - 17:00;9:00 - 12:00 / 13:00 - 17:00;9:00 - 12:00 / 13:00 - 17:00;9:00 - 12:00;10:00 - 12:30;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
45.15436;5.319521;;Point;235;38;St Marcellin;2 bd du Riondel et 2 av du Collège;;38416;38160;Saint-Marcellin;ST MARCELLIN;45.15436;5.319521;;03 74 22 00 65;8:30 - 12:00 / 13:30 - 16:30;8:30 - 12:00 / 13:30 - 16:30;8:30 - 12:00 / 13:30 - 16:30;8:30 - 12:00;8:30 - 12:00 / 13:30 - 16:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
45.53647;5.646368;;Point;236;38;Pont de Beauvoisin;82 chemin des Pâquerettes;;38315;38480;Le Pont-de-Beauvoisin;LE PONT DE BEAUVOISIN;45.53647;5.646368;franceservices@valsdudauphine.fr;04 76 32 71 99;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12 :30 / 13:30 - 18:30;9:00 - 12:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
45.67398;5.471211;;Point;237;38;Morestel;84 Place du 8 Mai 1945;;38261;38510;Morestel;MORESTEL;45.67398;5.471211;christine.nemoz@balconsdudauphine.fr;04 74 80 39 33;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
45.05472;6.032089;;Point;238;38;Bourg d’Oisans;Avenue Aristide Briand;;38052;38520;Le Bourg-d'Oisans;LE BOURG D OISANS;45.05472;6.032089;msap@ccoisans.fr;04 76 80 02 66;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:00 - 17:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
44.9264;5.63831;;Point;239;38;Monestier de Clermont;Grand Rue;;38242;38650;Monestier-de-Clermont;MONESTIER DE CLERMONT;44.9264;5.63831;france-services.monestier-de-clermont@laposte.fr;04 76 34 36 13;-;8:30 - 12:00 / 13:30 - 16:00;8:30 - 12:00 / 14:00 - 16:00;8:30 - 12:00 / 13:30 - 16:00;8:30 - 12:00 / 13:30 - 16:00;8:30 - 12:00;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
45.13641;5.709063;;Point;240;38;PIMMS Pont de Claix;12 Avenue Charles de Gaulle;;38317;38800;Le Pont-de-Claix;LE PONT DE CLAIX;45.13641;5.709063;pont-de-claix@pimms.org;04 38 92 10 33;13:00 - 17:00;9:00 - 12:00 / 13:00 - 17:00;9:00 - 12:00 / 13:00 - 17:00;9:00 - 12:00 / 13:00 - 17:00;9:00 - 12:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
46.94935;5.861427;;Point;241;39;Salins;La Tour - ZA les Mélincols;;39500;39110;Salins-les-Bains;SALINS LES BAINS;46.94935;5.861427;msap.ps@agate-paysages.fr;03 84 73 84 30;9:00 - 12:00;9:00 - 12:00 / 13:30 - 16:30;9:00 - 12:00 / 13:30 - 16:30;9:00 - 12:00 / 13:30 - 16:30;9:00 - 12:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
46.99409;5.668356;;Point;243;39;Ounans;11 route de Salins;;39399;39380;Ounans;OUNANS;46.99409;5.668356;msap.valdamour@agate-paysages.fr;03 84 37 77 40;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
46.90267;5.772358;;Point;244;39;Arbois;10 rue de l'hôtel de ville;;39013;39600;Arbois;ARBOIS;46.90267;5.772358;msap.arbois@agate-paysages.fr;;Horaires non communiqués;Horaires non communiqués;Horaires non communiqués;Horaires non communiqués;Horaires non communiqués;Horaires non communiqués;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
